"county_fips","per_highCh","pred_outcome"
"17001",37.9,36.2270433513503
"17003",41.2,42.0465791655463
"17005",36.1,35.4899835696008
"17007",36.7,35.6223400233002
"17009",34.4,33.1479030907386
"17011",39.1,38.0303654237764
"17013",40.1,37.8898917703088
"17015",39,39.4946868584172
"17017",37.7,36.4839398092679
"17019",32.2,31.1229935201872
"17021",37.7,36.6272782794184
"17023",38,36.7607186681504
"17025",39.4,38.1942105383439
"17027",36.9,35.4414357946546
"17029",34.7,35.5948035889449
"17031",34.2,33.5035999595101
"17033",38,36.3256101277256
"17035",38.7,37.3977539965804
"17037",32.9,32.8156679938051
"17039",37.9,36.4653439798277
"17041",37.2,37.5765442179654
"17043",35.9,33.6556211527137
"17045",39.8,37.9680185870922
"17047",39.8,39.730053336094
"17049",36.3,35.8895270253236
"17051",37.3,37.2068792267093
"17053",37.7,36.8408946516879
"17055",38.5,38.6950615064188
"17057",38.6,37.0625329484678
"17059",40.7,40.4860843342821
"17061",39.3,37.6925408873573
"17063",35.3,35.0517379838006
"17065",39.6,38.8314494401932
"17067",40.3,38.137104981362
"17069",41.5,42.1310357334965
"17071",41.8,39.4526358555096
"17073",38,37.1424854362547
"17075",40,38.3817421199049
"17077",33.4,34.6208718433857
"17079",38.9,37.1823715712336
"17081",38.1,37.3548170298136
"17083",37.5,37.4491946049079
"17085",41.2,41.2358881398804
"17087",37.1,37.4877066752947
"17089",34.4,34.3597056332454
"17091",38.2,36.2219501661077
"17093",32.5,32.6825401357707
"17095",38.1,37.011615883454
"17097",36.8,33.8769599223382
"17099",37.6,36.5009729623302
"17101",37.1,35.9302720398984
"17103",38,37.1915662218932
"17105",37.7,37.0367780294322
"17107",36.3,35.9113828616379
"17109",35.3,35.3469014265141
"17111",35.7,35.2124847691065
"17113",34.1,31.5486435787231
"17115",38.6,35.7135711349301
"17117",38.6,37.4071819749931
"17119",36.2,34.7269132468041
"17121",38,37.7975483613702
"17123",39.8,38.3262808843265
"17125",39.4,38.4166679775121
"17127",39.3,39.9392434817467
"17129",38.5,36.165917642238
"17131",38.3,38.0623545806782
"17133",37.6,33.951272265861
"17135",37.6,36.6582274986961
"17137",37.7,36.2723934814051
"17139",37.3,37.6839180827658
"17141",37.8,36.8692008428652
"17143",37.5,34.0077354987611
"17145",37.5,36.9609612991939
"17147",37.9,35.5952980951635
"17149",39.1,38.2993330201742
"17151",42.3,39.7143537827062
"17153",39.4,40.63122274612
"17155",39.4,37.8308210212654
"17157",38,37.2780532723544
"17159",38.5,37.4564636702665
"17161",37,35.859349349905
"17163",36.5,33.842096177275
"17165",38.9,38.2461733192807
"17167",36.2,34.0232571349928
"17169",39.9,38.4482500446682
"17171",38.7,37.2748385004234
"17173",39.5,38.0499830704659
"17175",39,38.3407670005171
"17177",39.5,38.4836395457779
"17179",36.8,35.5743301592489
"17181",39.3,38.5869823333356
"17183",39.5,36.8952971103232
"17185",38.5,38.0978784917421
"17187",37.2,36.4680675459535
"17189",38.4,36.6773274912375
"17191",39.5,38.9584431719605
"17193",39.6,39.4779344093837
"17195",39,37.6920836278398
"17197",34,33.6812978735123
"17199",37,36.0945948189454
"17201",38.3,35.3780409843727
"17203",37.1,34.8857665374223
"18001",38.3,37.2985159496889
"18003",35.4,34.823532205482
"18005",38.3,35.209756115128
"18007",39.7,37.2943905601427
"18009",42.3,39.7312909347237
"18011",36.8,33.53767356907
"18013",42.7,39.4575574084408
"18015",40.6,39.0363973816206
"18017",40.3,37.5931657449778
"18019",37.1,35.9623409340252
"18021",41.3,37.9183277412406
"18023",40.1,37.0083912581749
"18025",43.5,40.4746769384897
"18027",39.6,37.5340116620292
"18029",39.6,37.354145760579
"18031",38.9,37.4391499299466
"18033",38.7,36.7945779801276
"18035",37.9,36.7913664842113
"18037",40.4,36.4883064646476
"18039",38.4,35.951897151377
"18041",41.7,38.8272883426721
"18043",39.7,35.8304104511843
