"county_fips","per_diabet","pred_outcome"
"51610",9.8,6.51107804603906
"51620",18.3,16.0329562737934
"51630",11.5,10.6849373945365
"51640",16.2,14.5434531146234
"51650",14.4,14.5895768983779
"51660",10,11.1109363567764
"51670",17.9,15.8182638039529
"51678",7.9,6.57458556544393
"51680",10.9,11.5281557539516
"51683",12.4,11.0220941151384
"51685",13.8,12.0873019183004
"51690",18.1,16.5664432645494
"51700",13.1,13.5780620900347
"51710",12.8,12.8572103258885
"51720",15.2,16.0229113561267
"51730",18.8,18.3801248793527
"51735",11.2,8.88246067398498
"51740",15.4,15.4056500628595
"51750",8.3,10.2090756134152
"51760",13.6,12.5766274080052
"51770",15.2,13.5135462948104
"51775",11.6,11.0170558205811
"51790",13.6,11.8100364659946
"51800",13.6,12.882813792651
"51810",12.2,10.7188738027025
"51820",13.3,12.3359592064847
"51830",10.1,10.2696891973617
"51840",13.6,11.5254971594631
"53001",12.6,12.9259435522306
"53003",12.2,11.9006454099401
"53005",10.3,9.68385115063201
"53007",11.1,11.2396473035705
"53009",11.9,12.5436406045807
"53011",9.9,9.54083078475228
"53013",11.9,12.596671521935
"53015",11.7,11.6359727594702
"53017",11.5,11.8051906002499
"53019",15.4,14.0984201536994
