GEOID,under_18,over_65,median_age,male_over65,female_over65,white,black,asian,hispanic,male,female,less_than_9th,bach,high_school,poverty,median_income,uninsured,CountyFIPS,StateAbbr,per_arthritis,per_HighBP,per_cancer,per_asthma,per_heartDisease,per_copd,per_smoking,per_depression,per_diabetes,per_highChol,per_obesity,per_stroke,Food_environment_index,primCare100k,per_rural
0500000US51001,20.5,24.9,47.3,45.9,54.1,62.5,28.4,0.8,9.2,48.7,51.3,6.5,21.3,58.8,15.9,52694,10.7,51001,VA,37.4,45.6,10.5,11.2,9.6,11,19.1,22.9,17.8,41.3,43.3,5.5,8.5,43.32219334,100
0500000US51003,19.6,19.7,39.7,43.8,56.2,78.6,8.9,5.6,5.9,48.1,51.9,2.3,60.1,32.5,7.1,97708,5.8,51003,VA,26.5,31.3,9.6,9.3,6.1,5.6,10,23.5,10.6,36.7,30.3,3,8.8,143.6019391,45.02
0500000US51005,18.9,25.1,48,43.3,56.7,92.4,5.2,0.1,1.6,49.5,50.5,3.4,15.2,39.2,13.7,52546,7.4,51005,VA,38.1,42.3,11.3,10.5,9.6,10.8,17.8,25.2,15.7,42.4,40.7,4.8,7.2,47.10632571,52.39
0500000US51007,20.7,20,45.1,46.3,53.7,74.6,20.1,0,3.4,49.1,50.9,5.2,17.7,70.7,11.1,63438,5.6,51007,VA,32.9,40.5,9.4,10.7,8.2,9.7,18.2,22.8,15.8,41.1,42.9,4.7,8.6,7.607455306,100
0500000US51009,19.8,21.2,43.9,44.1,55.9,74.9,18.2,0.7,2.7,47.6,52.4,4.3,21.9,44,11.3,64454,7.7,51009,VA,35.9,40.8,9.7,10.8,8.7,9.6,16.6,24,15.4,39.5,35.7,4.7,8.4,22.14839424,63.66
0500000US51011,21.8,20.5,43.1,45.8,54.2,77.7,18.1,0.3,2.2,48.7,51.3,3.8,19.3,40.5,13.8,60041,8.3,51011,VA,36.3,40.5,9.6,11.3,8.4,10.1,18.8,25.6,15.3,39.5,42.3,4.6,8.6,12.56992018,100
0500000US51013,18.1,11.3,35.3,45.9,54.1,65,9.3,10.3,15.6,50.5,49.5,3,76.8,15.4,6.7,137387,5.5,51013,VA,18.7,25,6.3,9,4.3,4.3,9.7,21.2,8.9,33,25.9,2.2,9.3,78.11114583,0
0500000US51015,18.8,21.7,44.8,46.7,53.3,90.8,4.4,0.4,3.4,51.1,48.9,3.7,23.3,58.1,8.1,76124,6.8,51015,VA,31.4,38.9,10.5,9.8,8,8.2,15.6,23.5,13.2,38.2,37.6,3.8,8.4,47.64551735,66.44
0500000US51017,15.4,29,51.8,44.5,55.5,93.6,4.8,0.3,0.7,49.6,50.4,6.5,18.3,73.9,23.7,55699,4.7,51017,VA,40.7,45.9,12.1,10.6,11.3,12.2,19.1,24.7,18,44.3,40.6,5.7,7.8,-999,100
0500000US51019,19.6,22.2,46.8,47.1,52.9,87.2,6.2,1.3,2.6,49.5,50.5,2.5,32.6,37.4,9.1,74773,6.1,51019,VA,32.5,37.7,11,10,7.5,7.7,13.8,25.1,12.8,39.8,34.8,3.7,8.9,78.48399306,78.43
0500000US51021,15.2,23.7,46.4,48.7,51.3,93.4,4,0.1,0.8,56.7,43.3,2.1,16.4,39.9,10.7,59901,4.8,51021,VA,34.3,39.8,10.7,9.8,8.6,9.3,16.3,23.4,13.9,41.5,39.8,4.2,8.2,-999,100
0500000US51023,18.8,23.2,47.5,46.4,53.6,92.9,2.5,0.5,2,49.9,50.1,2.5,27.7,43.3,7.2,77680,4.8,51023,VA,35.6,37.2,11,10.3,8.3,9.1,15.2,23.8,13.7,41.6,36.2,4.1,8.3,50.86926599,64.1
0500000US51025,15.6,21.9,44.6,46.4,53.6,41.3,54.6,0.1,2.6,53.3,46.7,6.6,16,52,17.2,52678,7.9,51025,VA,35.5,45.3,8,11.1,8.6,10.2,19.9,21,18.3,39.1,44.7,5.5,7.4,24.64419937,75.51
0500000US51027,16.9,23,47.6,45.3,54.7,96.7,1.8,0,1,51.9,48.1,10.2,10.9,32.7,25.3,39591,7.2,51027,VA,41.1,44.8,10.9,11.6,10.8,14.2,25.2,28.7,17.8,43.5,44.3,5.8,6.8,23.80498953,100
0500000US51029,18,19.8,43.3,47.2,52.8,61.3,32.2,0,2.5,55.8,44.2,6.7,12.2,40.6,14,59894,11,51029,VA,32.2,43.9,8.4,10.9,8.3,10,20.7,23.3,16.7,39.6,41.6,4.9,8.2,23.32633543,100
0500000US51031,19.7,20.7,43.1,44.6,55.4,78.9,14.1,1,3.1,48.8,51.2,3.5,24.6,33.1,10,59022,6.5,51031,VA,31.6,36.8,9.9,10.7,7.7,8.7,17.8,24.9,14.2,41.6,42.1,4.1,8.6,14.57593149,61.11
0500000US51033,22.7,16.4,39.2,45.5,54.5,63.9,24.5,1,5.9,49.6,50.4,2.7,22.3,50.6,11.6,83562,6.7,51033,VA,30.5,37,8,11,7.3,8.7,16.6,24.2,14.6,36.8,42.3,4.2,9.3,16.273393,78.4
0500000US51035,17.9,25.1,48.7,46.7,53.3,94.7,0.5,0.1,4.2,49.2,50.8,6.8,15.9,40.5,15.2,49113,9.1,51035,VA,37.8,41,11.4,10.8,9.5,11.2,20,25.8,15.1,41.1,38.7,4.8,8.2,90.63139875,97.14
0500000US51036,14.9,25.6,52,46.3,53.7,44.3,43.9,0.2,2.2,49.7,50.3,3.5,16.2,44.2,12.5,65573,6.3,51036,VA,36.7,48.5,9.4,11.4,9.3,10.2,17.3,21.7,19.8,42.2,41.9,5.8,9.1,28.72325147,100
0500000US51037,22.3,22.3,45.4,45.2,54.8,70.6,26.1,0.4,2.6,50.7,49.3,4.5,16.6,40.8,20.3,51548,8.9,51037,VA,35.3,43.9,9.6,11.5,10.1,12.1,20.4,23.6,18.6,41.4,40.7,5.9,6.4,50.50505051,100
0500000US51041,23.6,15.5,38.9,44.3,55.7,61.9,23.6,3.5,9.9,48.5,51.5,3.1,42.3,40.2,6.7,95757,7.3,51041,VA,27.1,36.3,8.2,10,5.7,5.9,11.6,21.6,12.4,36.7,37.8,3.1,8.8,85.03353156,5.93
0500000US51043,19,21.5,48.4,46.4,53.6,88.2,4.6,1.2,6.6,49.4,50.6,1.8,34.5,44.1,5.4,107475,6,51043,VA,30.6,36.9,10.8,9.7,7.5,7.7,13.1,23.5,12.9,40,33.8,3.7,9.3,34.20206581,69.52
0500000US51045,25.1,19.2,46.1,56.5,43.5,94.7,0.1,0,0.9,49.9,50.1,2.8,16,91.6,10.9,66286,2.9,51045,VA,34.1,39.8,11,10.7,9.1,10.6,19.2,25.5,14.5,41.7,36.2,4.4,8.4,38.97875658,100
0500000US51047,24.5,16.2,39.5,46.1,53.9,71.4,13.4,0.7,12.4,50,50,3.6,26.8,41.7,7.3,92359,9.4,51047,VA,32.5,36.8,8.8,10.4,7,7.8,16.8,23.2,13.6,38.2,38.4,3.6,9.1,34.21727973,61.92
0500000US51049,19.6,22.7,46.3,46,54,63.7,30.4,0.8,1.2,50.4,49.6,5.8,18.5,55.4,7.9,56497,8.6,51049,VA,39.7,40.9,9.7,10.9,8.4,9.1,16.6,23,16.1,41,38.3,4.7,6.7,40.27386226,96
0500000US51051,19.3,23.4,45.5,46.7,53.3,97.7,0.7,0.4,1.1,50.9,49.1,7.2,11.4,35.5,22.5,40143,5.9,51051,VA,35.9,44.1,11.1,11,10.3,12.4,20.2,26.8,16,43.5,42.5,5.3,-999,27.93686269,100
0500000US51053,20.4,18.5,43.4,45.3,54.7,65.4,30.8,0.8,3.9,50.3,49.7,3.5,17.9,39.6,11,77225,6.6,51053,VA,33.6,40.4,8.5,10.9,7.7,9.3,18.3,23.1,15.6,40.1,38.6,4.5,8.2,14.01345292,71.21
0500000US51057,17.4,23.5,46.9,44.8,55.2,57.2,37.7,0.6,4.4,47,53,5.8,15.3,43.2,17.1,52335,9.7,51057,VA,36.5,46.3,9.5,11.7,9.5,11.3,19.5,24,19.2,42.8,39.1,5.8,7,18.25983749,77.28
0500000US51059,23.1,14.2,38.6,45.9,54.1,54.2,9.9,20.2,16.5,50,50,3.5,64.1,26.8,6,145165,7.5,51059,VA,21,27.9,7.6,8.3,4.9,4.1,8.2,18.8,10.7,36.8,27.2,2.5,9.6,111.0208691,1.39
0500000US51061,23.1,16.7,40.8,46,54,83,6.6,1.8,9.9,49.9,50.1,2.9,39.4,37.4,5.8,122785,7.7,51061,VA,30.3,33.5,9.5,9.8,6.3,6.6,12.7,22.1,11.7,36.3,33.7,3.1,9.5,50.54617955,57.5
0500000US51063,18.1,24.2,48.4,45,55,94.1,3,0.4,2.9,49.2,50.8,3.6,23.2,43.2,9.4,57146,7.3,51063,VA,34.9,38.9,11.3,10.1,8.6,9.1,14.9,23.9,14.1,40.5,37.2,4.2,8,44.44726649,100
0500000US51065,19.8,20.4,43.1,45.8,54.2,77.3,13,1.4,4.2,46.7,53.3,1.7,35.8,35.3,6.1,90766,8,51065,VA,31.7,37.2,9.7,10.8,7.4,8.5,16.1,25.4,13.5,38.4,38.9,3.9,9.3,18.33516685,62.91
0500000US51067,18.7,24,48.4,47.8,52.2,87.5,7.7,0.6,3,49.5,50.5,3.7,23.8,43.3,13.3,66275,7.2,51067,VA,32.3,41.4,10.9,10,9.3,10.1,15.3,22.9,15.4,41.8,33.9,4.7,8,39.25627208,89.23
0500000US51069,22.7,18.1,40.6,45.7,54.3,86,4.2,1.9,10.1,50.3,49.7,4.3,29.1,39.4,6.8,92443,8,51069,VA,29.5,36.9,9.8,10.4,7.2,8.2,15,25.4,13.3,37.1,37.8,3.6,8.9,48.1452868,44.77
0500000US51071,20.1,21.7,45.4,45.7,54.3,95,2.3,0.4,1.9,49.4,50.6,3.3,19.3,46.3,9.7,61987,6.4,51071,VA,36.4,38.2,10.6,10.4,8.2,9.3,17,25.5,13.9,39.9,36.6,4.1,8.7,35.88516746,66.28
0500000US51073,19.9,19.6,44.3,46.5,53.5,84.5,8.2,0.7,4.1,49.7,50.3,2.6,25.5,43.9,7.5,83750,5,51073,VA,33.2,37.1,10,10.3,7.4,8.4,15.5,24,13.2,38.1,37.1,3.7,8.9,56.22791046,64.63
0500000US51075,17,23,49,47.7,52.3,78.8,14.5,1.7,3.2,49.8,50.2,2,44.4,22.3,4.2,105600,3.6,51075,VA,32.1,36.8,10.8,9.6,7.3,7,11.3,21.6,13.3,38.7,32.3,3.5,9.4,75.77990149,96.99
0500000US51077,16.3,25.4,49,47.7,52.3,90.2,5.5,1.2,3.9,52.5,47.5,5.8,14.1,53.4,18.7,43348,10.2,51077,VA,37,42.2,11.1,11,10.9,13.2,21.8,25.8,17.5,41.4,42.2,5.8,7.1,25.72347267,99.88
0500000US51079,23.4,18.5,41.7,44,56,80.8,6.4,2.3,6.6,47.8,52.2,3,27.9,52.6,11.1,81338,6.7,51079,VA,29.7,36.9,9.6,10.3,7.3,8.3,15.7,24,13,39.2,37.1,3.7,8.7,20.18265301,51.24
0500000US51081,16.3,15.7,40.8,45.4,54.6,36.4,53.5,0.3,5.1,61.1,38.9,7.9,13.4,33,12.9,51823,7.8,51081,VA,29,44.2,6.4,10.7,7.1,8.6,20.1,20.1,16.9,37.3,46.6,4.8,9.1,35.2858151,87.01
0500000US51083,20.1,24.9,46.6,43.5,56.5,60.6,34.7,0.2,2.4,48,52,7.3,17.1,38.6,14.7,49145,8.4,51083,VA,36.3,46.4,9.8,11.2,10,11.2,18.6,22.8,19.1,43.9,42.8,5.9,7.7,35.38674766,77.08
0500000US51085,21.6,18.5,42.4,45.3,54.7,83.2,8.7,1.7,3.3,49.4,50.6,2,41.8,33.5,5.2,104678,4.1,51085,VA,29,32.7,9.7,10.1,6.8,7.1,14.1,24.8,12.7,36.9,38.1,3.4,9.2,71.45110703,39.09
0500000US51087,22.3,16.2,39.3,41.3,58.7,52.7,29.6,9.4,6.1,47.8,52.2,2.7,45.4,36.3,8.4,82424,6.3,51087,VA,27.3,37,7.7,10.2,6.2,6.3,12.4,21.8,12.8,39.8,35.4,3.5,8.8,108.2166025,4.27
0500000US51089,19.4,24.4,48.3,43.9,56.1,70.8,22.9,0.5,6,48.1,51.9,7.6,14.4,36.6,16.1,43694,8.1,51089,VA,36.6,43.6,10.1,11.1,10.2,12.1,20.8,23.4,18.6,43.3,43,5.9,6.8,57.36099848,60.72
0500000US51091,12.8,36.9,58,49.6,50.4,94.3,0,3.1,0,46,54,4.2,30.7,90.5,10.3,57070,8.1,51091,VA,38.6,44.7,14.2,9.2,10.3,9,11.4,22,15.3,45.9,33.2,4.6,5.3,136.9863014,100
0500000US51093,21.1,19.3,44.2,45.9,54.1,70.4,22.1,1,4,49.9,50.1,2,29.8,40.5,9.8,91680,6.1,51093,VA,34.8,38.6,9.4,10.4,7.6,8.2,14.5,22,14.7,38.4,39.3,4.1,8.7,37.72669703,57.39
0500000US51095,19.6,26.1,47.1,44.6,55.4,76,12.6,2.6,6.4,48.4,51.6,1.5,50,37.5,7.3,100711,5.2,51095,VA,31.3,36.9,11.1,9.6,8.2,7.8,10.6,20.6,13.5,37.4,33.6,4,8.5,122.838885,15.85
0500000US51097,18.4,22.3,47.4,46.6,53.4,66.9,24.1,0,3.6,52.2,47.8,2.9,22.6,34.9,19.9,70147,6.9,51097,VA,35.3,43.4,9.7,11.1,9.2,10.7,19.3,23.4,17.4,40.5,41.8,5.2,8.8,28.46975089,100
0500000US51099,24.7,13.6,38.3,49.2,50.8,72.6,15.8,1.4,6.4,50.8,49.2,3.6,34.9,52.2,6.9,103264,3.8,51099,VA,28.5,34.6,8.1,10.2,6.3,7.1,14.7,23,12.4,35.2,35.7,3.4,9.5,22.35802653,73.19
0500000US51101,22.8,16.4,40.8,45.3,54.7,78.9,14.9,0.8,2.9,49.5,50.5,1.1,24.8,38.4,8,79398,5.8,51101,VA,31.5,36.1,8.6,10.7,7.2,8.5,17.2,24.3,14,37.7,39.2,3.9,9.2,23.32633543,83.21
0500000US51103,14.7,39.4,59.2,47.9,52.1,67.2,27.6,0.5,2.3,49,51,3.8,32.3,16,14,62674,7,51103,VA,39.8,47.3,13.3,10.1,10.6,10.3,14.2,20.4,18.5,46,38.8,5.5,8.8,47.15646515,100
0500000US51105,18.7,22.2,45.2,46.8,53.2,93.2,4.2,0.3,2.1,53,47,8.4,11.5,54.2,26,41619,10.8,51105,VA,39.5,44.6,10.6,10.9,10.3,12.1,20.2,26.8,16.5,44.1,40.7,5.4,7.1,25.61584767,99.56
0500000US51107,27.3,10,37.3,45.1,54.9,57.5,7.7,20.6,13.8,50.1,49.9,2.8,63.5,26.1,3.8,170463,5.3,51107,VA,21.4,26.4,6.8,8.7,4.5,4.3,9.3,19.4,10.2,36.2,29.4,2.3,10,75.44651278,12.6
