GEOID,under_18,over_65,median_age,male_over65,female_over65,white,black,asian,hispanic,male,female,less_than_9th,bach,high_school,poverty,median_income,uninsured,CountyFIPS,StateAbbr,per_arthritis,per_HighBP,per_cancer,per_asthma,per_heartDisease,per_copd,per_smoking,per_depression,per_diabetes,per_highChol,per_obesity,per_stroke,Food_Environment_Index,primCare100k,per_rural
0500000US30029,21.8,20.8,42.1,48.1,51.9,91.4,0.3,0.9,3.5,50,50,0.9,36,46.1,9.6,71327,9.1,30029,MT,28.7,31.1,10,10.7,6.5,7,12.8,23.7,9.3,33.1,31.2,3.4,8.6,0.000906935,51.48469118
0500000US30031,19.2,13.3,33.8,48.4,51.6,89.7,0.5,1.3,5.1,52.3,47.7,1,53.1,30.6,10.2,87454,7.3,30031,MT,21.5,23.7,7.2,10.7,4.3,4.5,9.7,22.8,6.7,27.4,23,2.3,9,0.000821876,33.54261392
0500000US30033,23.6,27.6,43.9,46.7,53.3,97.8,1,0,0,49.8,50.2,1.2,21.3,7.8,12.2,61750,10.9,30033,MT,32.3,36.6,11,11.1,8.3,8.6,14.8,24.2,11.5,35.4,30.6,4.3,7.8,0,100
0500000US30035,29.7,12.8,34.2,45.2,54.8,30.5,0.2,0.6,2.8,49.1,50.9,5,18.1,40.8,30.3,45129,29.3,30035,MT,29.3,36.2,7,14.6,8.5,10.8,26.5,25.8,15.5,31,39.7,5.3,5.8,0.000662057,44.01074707
0500000US30037,14.5,28.2,54.8,53.2,46.8,91.5,0.7,0,6.5,51.3,48.7,4.2,19,22.9,18,57353,15.2,30037,MT,38.3,43.3,12.5,11.3,10.6,11.1,16.1,23,14.7,39.1,32.5,5.4,4.7,0.00120919,100
0500000US30039,15.1,30.9,53.9,53.7,46.3,92.7,0.7,0.6,1.9,51.1,48.9,1.1,31.2,47.9,10.4,54646,7.9,30039,MT,34,39.4,11.8,10.9,9,9,14.3,22.1,12.3,36.9,30.4,4.6,5.3,0.000301477,100
0500000US30041,28.4,15.9,34,47.6,52.4,68.8,0.3,0.2,3.4,51,49,1.9,25.6,37.2,19.7,55313,8.7,30041,MT,28.6,36.3,8.3,12.2,7.5,8.5,18.2,26.2,12.1,34,38.5,4,6.5,0.00055019,40.00372763
0500000US30043,20.2,22.8,47.3,50.7,49.3,92.8,0.1,0.4,2.7,50.7,49.3,2.6,32.7,37.8,6.3,76576,5.1,30043,MT,30.6,33.4,10.5,10.9,6.7,7,12.7,22.7,10.3,34.1,32.8,3.5,8.4,0.000647249,100
0500000US30045,22.2,28.3,50.9,56,44,91.7,0,0,5.9,54.2,45.8,2.1,28.3,37.8,15.8,55417,6.4,30045,MT,35.2,39.9,11.6,11,9.2,9.4,14.9,23.3,12.9,37.4,31.5,4.7,6.4,0,100
0500000US30047,22.6,23.6,43.8,49,51,65.6,0.2,0.5,4.2,49.5,50.5,2.3,30.5,37.2,17.7,61965,14.1,30047,MT,32.8,36.4,10.3,12,8.3,8.8,15.5,24.9,12.2,33.5,33,4.5,8.3,0.000709998,83.43073819
0500000US30049,21.4,19.9,41.3,47.7,52.3,91.5,0.6,0.7,3.9,49.7,50.3,0.9,42.8,32.5,8.7,74543,6.2,30049,MT,30.8,30.6,9.7,11.2,6,6.3,12,25.8,9.3,33.5,31,3.2,8.8,0.000939783,28.92972632
0500000US30051,29.5,20.6,37.5,45.8,54.2,95.9,0,0,0,45.5,54.5,11.7,27.3,71.9,25.5,53264,4.4,30051,MT,34.6,39.4,10.8,11.9,9.6,10.9,17.7,24.9,13.1,36.2,34,5.1,6.3,0.000422119,100
0500000US30053,18,29.7,52.6,51.5,48.5,91.6,0.1,0.3,3,50.3,49.7,2.4,18,31.2,16.2,47018,14.2,30053,MT,38.2,42.6,11.7,11.4,9.9,10.7,16.7,24.5,14,38.5,37.8,5.1,7.6,0.000835668,79.79377254
0500000US30055,18.9,28.7,52.4,55,45,91.3,0,2.6,0,52.1,47.9,0.9,21.4,0,4.2,71842,5.8,30055,MT,32.9,38.1,11.8,10.7,8.1,7.8,12.7,22.1,11.1,37.2,32.4,4.1,8.6,0,100
0500000US30057,15.7,30.6,54.1,53.5,46.5,92.6,0,0.8,3.5,53.1,46.9,1,34.3,28.8,6.8,67420,7.4,30057,MT,32.8,35.8,11.6,10.5,7.7,7.3,12.2,21.6,10.6,36.4,28.7,3.8,8.3,0.000558098,100
0500000US30059,12,34.5,59.9,52.5,47.5,94.3,0.9,0.3,3.2,53.6,46.4,2.6,28.5,28.9,10.7,56215,3.3,30059,MT,35.1,39,12.5,10.8,9.1,8.9,13.3,22.4,12.5,37.7,32.3,4.6,4.8,0.001092299,100
0500000US30061,20.8,28.1,50.1,52.2,47.8,92.7,0.7,0.4,3.5,52.9,47.1,1.8,26.6,43.1,17.9,61117,8.3,30061,MT,35,39.3,11.6,11.1,9.1,9.3,15,23.4,12.8,38.3,36,4.6,7,0.000440141,100
0500000US30063,18.4,16.6,37,47.3,52.7,87.6,0.6,1.6,4.9,50.3,49.7,1.1,45.9,29.7,10.9,71246,6.4,30063,MT,22.7,26.3,8,10.7,5.2,5.4,11.5,26.6,8.3,31.3,26.2,2.8,8.4,0.001068815,22.32682824
0500000US30065,19.6,28.8,51.3,48.1,51.9,88.3,0,0,3.7,51.6,48.4,2.5,21.9,50.2,15.3,59010,9,30065,MT,33.3,38.8,11,11.2,8.6,9.2,15.4,23.3,12.7,36.3,35.6,4.5,7.5,-999,100
0500000US30067,17,24.2,46.2,49.1,50.9,92.1,0.2,0.3,3.4,50.4,49.6,0.6,38.1,36.3,13.1,66607,8.5,30067,MT,29.7,34,10.5,10.7,7.3,7.6,13.5,22.5,10.5,34.2,30.4,3.7,7.7,0.001193317,47.73599386
0500000US30069,13.2,27.9,51.5,61.6,38.4,99.3,0,0.7,0,56.6,43.4,0,27.1,40,6.5,59318,6.2,30069,MT,34.6,39.6,12.1,10.5,9,8.6,13.9,21.4,12.4,37.6,32.9,4.5,6.3,0,100
0500000US30071,23.5,23.7,44.9,48,52,83.3,0.4,0,1.4,53.2,46.8,1.2,20.6,55.7,9.4,58156,7.5,30071,MT,31.6,35.8,10.6,11.2,8.2,8.6,15.1,23.9,12,36,38.8,4.3,7.7,0.000255167,100
0500000US30073,23.5,21.6,41.2,48,52,79.3,0,0.3,2.3,50.3,49.7,7.5,19.5,36.5,22.9,53500,7.6,30073,MT,33.4,37.6,10,12.3,8.9,10.3,19.1,25,13.6,35.1,37.2,4.9,7.2,0.000518852,58.10173899
0500000US30075,18.4,31.6,48.6,44.3,55.7,88.5,0,1.5,1.7,50,50,1.6,25.2,7.5,9.7,68009,5.6,30075,MT,34.1,37.1,11.9,10.7,8.4,8.3,13.3,21.7,11.9,37.7,30.4,4.2,7,0,100
0500000US30077,14.7,20.9,43.3,53,47,88.1,1.2,1.9,2.3,63.8,36.2,1.9,19,50.6,6.3,63432,7.6,30077,MT,29.7,35,9.1,10.4,7.6,8.1,16.9,22.2,11.3,34.5,35.8,3.9,8,0.000733461,54.21943931
0500000US30079,21.6,33.9,49.1,52.4,47.6,89.8,0,3.9,0.8,54,46,2.5,20,96.4,23.9,45192,5.7,30079,MT,40.4,44.8,13.5,11.2,12.3,12.8,17.5,22.2,16.2,40.1,33.5,6.3,5.1,0,100
0500000US30081,18.8,26.5,48.9,48.7,51.3,90.7,0.4,0.6,4,50.1,49.9,1.6,29.8,55.2,8.3,71323,8.8,30081,MT,32.9,34.3,11.2,10.5,7.5,7.6,12.7,22.3,10.4,35.8,31.9,3.8,8.7,0.000599973,84.62647966
0500000US30083,25.3,17.2,38,47.9,52.1,90.6,0.2,0.3,5.5,50.3,49.7,0.6,19.4,39.5,7.1,69578,6.1,30083,MT,26.1,31.3,9,10.7,6.2,6.4,13.8,22.9,9.2,31.6,37.9,3.2,8,0.000452776,44.20274985
0500000US30085,33.4,11.9,30.5,45.5,54.5,33.2,0.1,0.8,2.7,50.4,49.6,2.7,19.9,42.2,30.6,53125,29.6,30085,MT,28.5,36,7,14.2,7.5,9.6,23.4,26.9,14.1,32,41,4.6,6.8,0.00036483,39.73141487
0500000US30087,28.9,16.7,36.7,48.4,51.6,54.3,0.2,0.5,3.5,49.8,50.2,2.9,18.9,47.8,21.6,56430,15,30087,MT,31.2,39.4,8.7,12.9,8.2,9.5,20.2,24.6,13.6,32.4,39.5,4.6,7.4,0.000565867,100
0500000US30089,17.3,32.4,54.6,52.8,47.2,89.8,0.5,0.4,3.3,51.5,48.5,3,21.6,38.6,15.1,54035,13.4,30089,MT,36.4,40.4,12,11,10.2,10.8,16.6,23,13.7,38,34.9,5.2,6.9,0.000658057,100
0500000US30091,21.5,22.8,44.7,52.6,47.4,92.2,0,0.4,4.5,53.1,46.9,1.8,24.7,56.7,10,63654,9.6,30091,MT,32.1,37.5,10.6,11.1,7.9,8.3,14.7,23.5,11.5,36.5,35.5,4.1,7.9,0.000306654,100
0500000US30093,20.6,19.2,40.3,46.2,53.8,90.9,0.1,0.3,4.6,51.7,48.3,2.2,27.7,35.1,16.2,57504,6.6,30093,MT,27.9,32.5,8.9,11.1,6.8,7.6,14.1,25.1,10.2,32.1,32.3,3.6,8.2,0.000710631,11.44152047
0500000US30095,21.1,25,47.4,51.4,48.6,93.3,0.1,0.4,3.4,50.2,49.8,2.8,29.8,39.4,8.3,81503,4.6,30095,MT,32,35.1,10.8,10.8,7.3,7.5,12.9,22.6,10.8,35.9,30.2,3.8,9.2,0.000303398,100
0500000US30097,20.4,23.4,44,49.8,50.2,90.6,1.3,0,1.8,50.2,49.8,0.3,23.1,64.9,7.8,69426,9.2,30097,MT,32.4,36.1,11.3,10.7,7.9,7.7,13,22.7,10.9,35.8,29.4,4,9.1,0.000542888,100
0500000US30099,25,23.2,43,47.9,52.1,92.1,0.4,0,1.9,49.1,50.9,5.1,25.9,39.4,10.5,67766,5.5,30099,MT,31,35,10.5,11.1,7.8,8.1,14.1,23.5,11,36.1,30.9,4.1,7.1,0.000320051,100
0500000US30101,20.2,17.4,38.8,51.5,48.5,84.9,1.8,1,4.3,59.9,40.1,4.4,21.5,39.9,12.3,53693,7.6,30101,MT,27.9,34.1,8.2,11,7.5,8.8,19.3,23.2,11.5,33.1,35.6,4,8,0.000426803,42.95642374
0500000US30103,15.8,22.6,53.4,55.2,44.8,93.7,0,1.3,5.7,54,46,0.5,32.8,32.4,10.8,73036,5.4,30103,MT,34.8,40,12.4,10.6,9.2,8.7,13.1,21.6,12.5,37,33.2,4.6,4.2,0,100
0500000US30105,22.5,24.3,43.2,46.4,53.6,84.9,0.6,0.1,2.6,50.4,49.6,1.1,21.5,22,12.9,64515,6.4,30105,MT,33.4,39.3,10.9,11.3,8.2,8.4,14.1,23.2,11.6,36.5,32.7,4.3,7.4,0.000951216,55.20423395
0500000US30107,21.9,28.9,47.3,46.5,53.5,95.7,1.3,0,2.7,47,53,3.1,17.8,40,23.7,47054,17.7,30107,MT,34.4,38.9,10.6,11.5,9.1,10,17,24.6,13,36.7,32,4.7,6.6,-999,100
0500000US30109,28,23.7,44.2,52.6,47.4,93.6,0.9,0.1,6,48.9,51.1,0.3,25.8,31.8,15.9,64792,6.3,30109,MT,32.1,37.2,10.9,11,8.2,8.4,14.4,23.6,11.6,35.9,32.5,4.2,4.8,0,100
0500000US30111,23.2,17.8,38.7,45.6,54.4,86.8,0.9,0.8,6.4,49.5,50.5,1.4,33.9,39.8,10.2,74400,6.9,30111,MT,27.3,31.7,9.1,10.7,6,6.4,13.9,27.3,9.5,32,34,3.2,8.6,0.001116633,16.68829238
0500000US31001,24.1,18.5,38.8,45.8,54.2,85.2,1.4,1,12,49.5,50.5,3.1,28.8,30.2,12.8,65680,5.4,31001,NE,26.8,35.6,9.1,9.2,7.1,7,13.6,19.7,11.8,33.7,41.2,3.4,7.3,0.000893969,22.48437699
0500000US31003,24.5,24,42.7,47.3,52.7,94.9,0.9,0.4,3.8,50.6,49.4,2.3,19.9,21.8,10,63750,6,31003,NE,30.1,38.7,10.8,9.2,8.2,8.1,14.4,16.6,12.9,36.7,42.4,4,8.3,0.000319285,100
0500000US31005,34.8,19.3,40.5,50,50,92.6,0,0,0.6,54.3,45.7,0.6,32.7,18.8,9.6,67500,8.3,31005,NE,28.2,37.3,10.5,9.3,8,7.5,13.6,17.5,12.1,35.4,41.7,3.9,4.6,0,100
0500000US31007,18.4,28.8,56.6,66.7,33.3,92.7,0,1.1,4.4,46.3,53.7,5.2,32.6,58.3,9.4,71250,6.4,31007,NE,30.5,39.2,11.4,9.1,8.2,7.5,12.8,16.3,13.1,38.3,38.5,3.9,6.4,0,100
0500000US31009,19.5,34,56.8,50.4,49.6,100,0,0,0,50.6,49.4,0.7,25.6,0,10.6,61250,5.7,31009,NE,30.6,39.7,10.7,9.4,8.3,8.1,15.1,17.4,13.3,38.4,39.3,4,6.2,0,100
0500000US31011,24.1,23.5,43.2,47.9,52.1,95.2,0,0.3,3.9,50.4,49.6,1.7,18.9,35.1,9.2,71367,4.8,31011,NE,30.1,37.4,10.7,8.9,8.2,8,14.8,16.8,12.7,37.7,33.1,4.1,8.7,0.001373626,100
0500000US31013,25.2,20.2,40.7,46.9,53.1,84.7,3.4,0.9,12.3,51.1,48.9,2.6,20.1,38.6,10,68778,7.9,31013,NE,27.7,36.6,9.4,9.2,7.7,7.6,14.8,16.8,13,35,38.8,3.8,7.6,0.000467465,24.95578352
0500000US31015,18.9,33.8,54.9,50.2,49.8,92.3,0.3,0,3.9,52.7,47.3,0.8,19.6,38.1,10.2,58984,9.1,31015,NE,33.2,43,12.2,9,9.8,9.3,14.7,16,14.8,38.7,37.9,4.8,7.5,0.000537634,100
0500000US31017,20.7,27.2,45.9,42.8,57.2,89.2,0.1,0,5.8,50.1,49.9,2,21.2,28.9,12.1,51538,6.5,31017,NE,30.1,39.3,10.8,9.3,8.5,8.4,14.7,17,13.2,36.6,40.2,4.2,8.4,0.001006374,100
0500000US31019,23,16,34.6,44.9,55.1,87.8,0.9,1.6,10.4,50.3,49.7,2.1,34.6,28.9,11,74570,7.5,31019,NE,23,32,8.1,9.2,5.9,5.8,12.2,18.1,9.6,31.6,37.3,2.9,7.8,0.000838089,32.26107327
0500000US31021,22.9,24.5,44.8,46.8,53.2,91.6,0.4,0.4,3.2,50.5,49.5,1.8,25.7,43.8,13.7,57303,8.4,31021,NE,28.7,39.9,10.6,9.2,8.3,8.1,15.2,17.2,13.1,36.3,40.3,4.1,8.4,0.000308785,100
0500000US31023,23.8,20.4,42.7,47.7,52.3,90.8,0.3,0,6,50.1,49.9,4.1,25.2,41.7,7.6,82603,6,31023,NE,27,34.8,9.7,9.2,7.1,7,14.1,16.3,11.3,34.2,38.6,3.5,8.5,0.000753769,65.70577725
0500000US31025,23.6,18.3,41,47.2,52.8,92.3,0.2,0.3,3.9,50.7,49.3,1,31.9,29.8,4.9,88255,5.1,31025,NE,25.7,34.5,9.4,9.2,6.4,6.2,13,18.2,10.8,33.4,40.2,3.2,8.7,0.000304971,72.95669744
0500000US31027,25.6,21.9,41.9,47.8,52.2,95.9,0.2,0.2,2.4,51.3,48.7,1.2,25,29.6,6.2,73977,6.6,31027,NE,27.6,35.5,10.4,9,7.3,6.9,12.5,15.9,11.3,34.6,40.2,3.6,8.7,0.00011885,100
0500000US31029,25.1,23.9,41.8,42.6,57.4,85.9,0.4,2.2,18.4,48,52,5.5,24.1,23.8,7.8,62782,9.5,31029,NE,28.7,36.8,10.4,9.1,8.1,7.7,14,16.3,12.7,36.5,36.9,4,8.2,0.000260417,100
0500000US31031,23.7,22,43.5,48,52,85.6,1,1.2,3,51.6,48.4,1.4,24.2,36.5,7.2,63750,8,31031,NE,29.1,37.5,10.2,9.5,8.2,8.1,15.4,17.1,13.1,35.8,40.8,4.1,7.5,0.000691922,52.51181516
0500000US31033,22.7,21.4,42,46.6,53.4,92,2.1,0.7,8.3,49.9,50.1,2.1,22.1,38.5,11.1,57594,5.9,31033,NE,28.1,37.5,9.9,9.3,7.9,8,15.1,17.1,12.9,35.4,34.7,4,7.8,0.000548787,36.25725145
0500000US31035,24.7,20.6,40.1,50.2,49.8,90.9,0.7,0,9.4,51.1,48.9,1.5,22.9,45.1,8.1,75938,7.9,31035,NE,27.2,35.5,9.7,9.2,7.3,7.2,14.9,16.9,11.8,35.8,40.1,3.6,8.1,0.00032175,100
0500000US31037,30.5,13.5,35,51.1,48.9,51.7,3.4,0,47.3,54.4,45.6,15.1,14.1,44,8.7,79720,11.3,31037,NE,22,32.1,7,8.5,6.6,6.5,14.4,14.1,13.2,33.7,38.8,3.5,8.2,-999,40.51355207
0500000US31039,24.9,21.3,40.8,48,52,86.9,0.4,0.2,12.2,51.2,48.8,4,24.8,21.3,7.8,70708,8.6,31039,NE,27.6,37.5,10,8.9,7.7,7.3,13.5,16.7,12.1,36.5,40.4,3.8,8.7,0.000454649,65.20407047
0500000US31041,24.2,22.3,42.3,46.5,53.5,94,0.5,0.1,3.8,50.7,49.3,2.3,25.6,25.8,8.6,66310,7.2,31041,NE,28,37.9,10.3,9.2,7.7,7.5,14.1,16.6,12.2,34.3,40,3.8,7,0.000658762,67.66614864
0500000US31043,29.3,13,32.1,46.4,53.6,47.7,8.1,2.8,41.2,50,50,11.6,15.1,39.4,11.2,71655,7.8,31043,NE,21.6,31.7,6.6,8.9,6.3,6.3,14.7,15.9,12.8,33.5,44.3,3.3,8.2,0.000149477,21.08921261
0500000US31045,18,19.4,35.2,45.5,54.5,88.6,1.4,1,4.8,48,52,1.1,35.2,26.3,12.6,54381,10.1,31045,NE,24.6,32.2,8.7,9.4,6.5,6.3,12.3,18.2,10.6,31.3,35.5,3.2,7.8,0.00083722,39.93683293
0500000US31047,27.8,16.4,35.8,48,52,62,7,0.6,36.3,52,48,15.1,17.5,42.1,12.3,65383,11.5,31047,NE,23.9,35,7.5,8.7,7,6.9,15,15.4,13.5,32.5,41.1,3.6,7.3,0.000552956,26.65460824
0500000US31049,19.6,26.4,50.7,50.2,49.8,90.3,0,0.5,10.1,49.6,50.4,4.7,22.5,26.2,9.1,61438,10.6,31049,NE,31.9,41.6,11.5,9.3,9.1,8.5,14.6,16.9,14.2,39,39.8,4.4,7.9,0,100
0500000US31051,25,21.2,42.1,48.4,51.6,83.7,0.3,1,15.1,51.6,48.4,9.1,23.7,37.1,7.1,69156,8.9,31051,NE,27.7,36.8,10,9,8.3,8.1,15.3,15.8,13.2,35.9,43.3,4.1,7.8,0.000178699,100
0500000US31053,25.1,19,38.9,44.2,55.8,86,0.5,0.4,17.1,50.4,49.6,5.6,21.5,36.2,9.3,71294,6.2,31053,NE,27.1,34.1,8.8,9.1,7,7.2,15,16.6,11.9,34.1,39.7,3.6,7.8,0.000524543,25.12877817
0500000US31055,25.5,13.8,35.5,44.5,55.5,70.8,10.6,4.2,14.1,49.6,50.4,4.6,42.2,29.9,11.2,79081,8.7,31055,NE,21.6,30.6,7.4,8.7,5.3,5.6,13.4,18.9,9.8,32.1,36.9,2.9,8.4,0.001136973,2.17052465
0500000US31057,20.5,24.7,45.6,55.4,44.6,96.1,0.3,0,2.4,50.4,49.6,1.3,23.3,34,12,56563,5.2,31057,NE,32,41.2,11.6,9.3,9,8.6,14.3,16.7,14.2,38.9,37,4.4,7,0.000598444,100
0500000US31059,19.6,23.8,46.3,46.6,53.4,94.8,0.3,0.2,3.7,50.5,49.5,2.3,21.9,45.6,7.9,76354,4.2,31059,NE,28.4,36.9,10.5,9.3,7.6,7.3,14,16.6,12.3,37.1,42.1,3.7,8.3,0.000543577,100
0500000US31061,20.3,27.9,49,48.7,51.3,94.3,0.2,0,3.1,50.5,49.5,1.9,20,49.4,14.1,57692,6.7,31061,NE,32.6,41.9,11.3,9.4,9.5,9.2,15.9,17.8,14.2,38.3,39.2,4.6,6.8,0.000680272,100
0500000US31063,21.1,25.4,42.8,50.5,49.5,93.2,1.2,0,3.7,53.6,46.4,3.5,26.1,46,12.1,68207,7.2,31063,NE,28.1,36.5,10.6,9.2,7.9,7.4,13,16.6,11.9,35.1,37.4,3.8,7.7,-999,100
0500000US31065,22,25.5,46.4,46.3,53.7,94.6,0.3,0.1,5.1,50.9,49.1,3.2,22.3,21.9,12.3,60625,6.4,31065,NE,31.8,39.6,10.9,9.4,8.7,8.5,14.9,17.1,13.5,37.1,44.4,4.2,8.6,0.001074576,100
0500000US31067,22.9,21.9,42.8,46.3,53.7,94.8,1,0.6,3.2,50.6,49.4,1.6,22.1,47.5,13.2,64426,5.2,31067,NE,29.3,39.6,9.9,9.4,7.9,8.1,15.8,17.6,12.6,38,41.8,3.9,7.4,0.000746582,44.3996235
0500000US31069,17.9,31.9,54.1,45.9,54.1,94.8,0.1,0.2,3.3,48.8,51.2,1.2,20.7,48.8,14.1,44777,9.2,31069,NE,33.8,44,11.8,9.4,10.2,9.9,15.9,16.9,15.5,39.2,40.2,5,7.7,0,100
0500000US31071,21.6,27.6,45,47.6,52.4,97.4,0.4,0,2.1,49.9,50.1,0.3,32.7,20.6,11.7,68611,5.5,31071,NE,30.1,38,11.8,9,8.4,7.5,12.4,16.2,12.3,37.4,38.8,4,8.7,0.000511247,100
0500000US31073,18.9,25.2,49.2,56.5,43.5,95,0,0,6.4,52.8,47.2,0,28.8,43,7,79145,11.5,31073,NE,28.6,37.6,10.8,9,8,7.2,13.2,16.4,12.4,36.8,38.4,3.8,8,0.000503525,100
0500000US31075,23.5,20.6,37.8,54.5,45.5,94.5,0.3,0.7,0.1,55.3,44.7,0.8,29.4,33.9,10.8,69063,8.6,31075,NE,29.4,37.6,10.9,9.1,7.8,7.3,13.3,17,12.1,36.4,36.5,3.8,6.3,0,100
0500000US31077,23.5,25.8,44.5,50.8,49.2,92.8,0.6,0,2.2,51.7,48.3,3.3,18.4,34.8,11.2,58894,4.5,31077,NE,28.3,37.8,10.7,9,8.3,8,14.3,16.5,12.6,36.4,34.7,4.1,6.5,-999,100
0500000US31079,27.6,15.4,36,46.6,53.4,68.2,3.6,1.1,31.3,51,49,8.3,21.1,43.9,11.8,67549,12.4,31079,NE,25.2,32.8,7.8,8.8,6.7,6.9,14.6,16.4,12,33.7,41.2,3.5,7.8,0.000589893,14.62453291
0500000US31081,24.6,20.5,41.3,47.4,52.6,93.5,0.2,0.4,4.1,50.3,49.7,1.1,29.6,40.5,6.7,79884,5.8,31081,NE,27.8,34.3,9.8,9.2,6.8,6.4,12.5,16.9,10.5,35.5,40.7,3.3,9,0.001082603,51.0521701
0500000US31083,23.3,26.9,47.1,46.2,53.8,94.1,0.2,1.3,2.3,51.1,48.9,2.9,24.2,40.2,7.2,70536,8.4,31083,NE,30.4,39.4,11.3,9.1,8.5,8,14,16.6,13,38.5,35.4,4.1,8.5,0.000906071,100
0500000US31085,22,25.9,48.7,48.9,51.1,92.7,0,0,6.4,48.7,51.3,1.3,15.9,23.1,12.3,60313,5.5,31085,NE,31.9,40.8,11.7,8.9,9.5,8.7,14.4,16.5,14.1,38.3,41,4.5,3.9,0.001091703,100
0500000US31087,24,26.1,44.7,47.8,52.2,95.1,0.1,0.3,3.9,51.9,48.1,1.8,19.8,47.8,11.6,52016,7.2,31087,NE,29.7,40.4,11.1,9.3,8.7,8.5,14.8,17.2,13.4,37.7,41.6,4.3,4.5,-999,100
0500000US31089,25.2,22.5,41.8,46.9,53.1,93.7,0.3,0.5,5.5,50,50,2.6,27,49.9,10.8,67225,7,31089,NE,29.6,36.6,10.5,9.2,8.2,8.1,14.3,16,12.9,36,38.4,4,8.1,0.000903978,64.71490177
0500000US31091,16,27.6,44.8,31.4,68.6,87.1,1.8,0,0,50.7,49.3,1.6,20.7,8.1,7.7,45854,8.3,31091,NE,31.3,39.8,11.2,9.2,8.6,8.3,14.6,16.9,13.3,38,39.7,4.3,5.1,0.00309119,100
0500000US31093,25.4,22.2,42.3,46.7,53.3,93.4,0.5,0,3,50.8,49.2,2.1,23,35,5.4,74508,7,31093,NE,28.5,37.6,10.4,9.1,7.3,7,13.7,16.8,11.5,35.4,38.6,3.6,8.3,0.000616523,100
0500000US31095,22.8,24.7,44.7,46.6,53.4,93.4,0.6,0,5.3,48.2,51.8,2.3,19.7,39.7,9.9,60568,7.7,31095,NE,30.4,37.6,10.6,9.2,8.1,7.7,14.6,17.7,13.4,36.4,37.4,4,7.4,0.000422595,48.16483371
0500000US31097,19.5,18.4,40.1,45.3,54.7,79.9,4.7,1.1,11.7,60.6,39.4,4.6,19,32.2,6.8,59457,5,31097,NE,24.4,34.3,8.2,8.5,6.8,6.9,15.6,15.7,11.6,34,38.1,3.5,8.2,0.000395491,100
0500000US31099,25.3,20.1,40.3,47.4,52.6,93.1,0,0.6,6.5,50.1,49.9,3.5,32.9,31.9,6.7,79167,5.2,31099,NE,26.2,33.3,9.9,9,6.7,6.2,12.4,16.8,10.8,33.7,38.3,3.3,8.8,0.000300662,54.55386038
0500000US31101,20.7,27.6,49,44.7,55.3,88.3,1.3,0.7,9,50.1,49.9,4.9,21.3,32.3,10.7,58132,6.9,31101,NE,29.1,38.4,11.2,9,8.5,8,14,15.6,13.2,36.9,35.4,4.2,7.6,0.000751597,47.13193117
0500000US31103,25,24.8,49,63.1,36.9,93.8,0.1,0,3.6,49.8,50.2,1.7,25.7,37.8,10.4,60313,6.3,31103,NE,32.5,41.7,12.4,8.9,10.1,9,13.9,16,14.2,39,36.6,4.8,6.4,0,100
0500000US31105,19.4,27.2,48.5,46.6,53.4,87.1,1.3,0.4,9.9,51.3,48.7,3.1,14.3,35.8,11.1,59438,16.8,31105,NE,32.5,40.9,10.9,9.5,9.7,9.8,17,17.3,15.2,39,42.1,4.9,8.1,-999,100
0500000US31107,24,25.4,44.5,45.6,54.4,86.1,0.6,0.4,2.8,49.8,50.2,2.4,19.7,34.3,13.2,64821,6.1,31107,NE,31.7,38.8,11,9.5,8.9,9,16,16.8,14.1,38,39.8,4.5,7.5,0.000481696,100
0500000US31109,22.6,14.9,34.3,45.3,54.7,82.3,3.8,4.1,8.2,50.4,49.6,2.7,41.1,25.1,11.7,72625,6.3,31109,NE,22.5,30,7.7,9.2,5.5,5.5,11.7,20.5,9.6,30.9,34.4,2.8,8.2,0.000717293,8.25312624
0500000US31111,23.1,20.5,42.4,46,54,89.5,0.8,0.8,9.1,49.8,50.2,2.1,20.4,33.5,12.8,64342,7.8,31111,NE,28.1,37.5,9.5,9.7,8,8,15.1,18.9,12.9,35.4,40.1,4,8.3,0.000494949,30.51973104
0500000US31113,27.7,21.1,44.8,43.3,56.7,90.1,1.6,0,1.4,51.4,48.6,0.9,26.7,2.7,8.2,71650,6.9,31113,NE,29.7,38.8,11.4,8.9,7.8,7.1,12.5,16.2,12,36.4,35.9,3.8,8.3,0,100
0500000US31115,21.1,27,47.1,46.7,53.3,86.2,0,0,9.4,56.6,43.4,0,26,24,8.2,60156,12.1,31115,NE,31.5,40.1,12,8.8,8.7,7.8,12.7,15.9,13.5,38.2,36.4,4.2,7.5,0,100
0500000US31117,20.5,21.6,46.6,67,33,99.4,0,0,0,55.5,44.5,0.3,24.4,22.2,7.1,61316,3.7,31117,NE,32.3,40.3,12.1,9.2,9.2,8.2,13.2,16.7,13.3,38.3,38.5,4.4,5.3,0,100
0500000US31119,25.4,17,37.1,45.8,54.2,81.4,0.9,1.2,15.9,49.6,50.4,4.3,23.5,38.1,11.8,64637,8.2,31119,NE,24.5,35.1,8.7,9.4,6.7,6.7,14.4,16.2,11.8,35.5,40,3.4,7.8,0.000574498,27.90457621
0500000US31121,22.8,21.2,42.8,47.5,52.5,92.6,0.1,0.9,5.4,51.2,48.8,3.1,17.6,22.6,8.7,62849,7.8,31121,NE,28.5,36.1,9.8,9.2,7.5,7.4,15,17.8,11.7,34.6,39.3,3.7,7.4,0.000384172,58.89101338
