"county_fips","per_HighBP","pred_outcome"
"28025",49.5,46.4705317292001
"28027",53.8,48.6029910676928
"28029",48.1,45.0474457232055
"28031",46.9,44.3876240212248
"28033",40.8,35.1817657158439
"28035",38.8,38.3929106852322
"28037",50.4,44.9906817069956
"28039",42.6,38.4702546904183
"28041",42.9,37.3874358263334
"28043",47.3,42.7678929675311
"28045",43.8,37.8307812437837
"28047",42.4,37.6847018127583
"28049",45.3,41.8002433928203
"28051",54.6,51.2923527327448
"28053",55.1,49.600343424563
"28055",45.8,46.4357414247995
"28057",40,38.0855968499478
"28059",42.2,37.2896102435056
"28061",51.8,46.5144172372571
"28063",54.5,51.3028643839838
"28065",52.6,50.3609418438756
"28067",45.1,41.0290895353768
"28069",49.6,47.4906211129709
"28071",35.6,32.1871362195734
"28073",38.5,34.7276877220843
"28075",47.3,43.3965972152394
"28077",48.4,44.7247473138749
"28079",46.4,44.1671366891652
"28081",41.2,36.9787111267162
"28083",52.9,46.717848831326
"28085",44.9,41.6768245591704
"28087",44.5,40.5651712358954
"28089",40.2,31.2795290561744
"28091",48,44.6290039438955
"28093",49.7,45.328122407356
"28095",45.3,42.6142124276332
"28097",52,46.6687737137336
"28099",45.4,44.9348578297567
"28101",44.7,44.0094524496051
"28103",52.4,48.9210526374782
"28105",32,34.1663077175039
"28107",47.1,44.6756277774463
"28109",42.9,40.1859494513384
"28111",45.6,42.6736586113731
"28113",49.6,46.8809735082941
"28115",41.3,39.4322049323668
"28117",41,39.5165329453021
"28119",55.8,49.5563740877731
"28121",37.7,34.0753006606115
"28123",49.1,44.338201922145
"28125",55.5,48.2930993445239
"28127",45.8,43.0545011343028
"28129",46.3,43.89430501614
"28131",43.8,40.987921622091
"28133",50.7,44.876620415111
"28135",49.4,46.0265572403294
"28137",43.2,40.8822880787744
"28139",44.7,40.793026683768
"28141",43.8,41.6787604632186
"28143",50.7,47.3805643501649
"28145",41.4,38.7855395923977
"28147",50.4,44.8472120390762
"28149",47.6,41.0354868796648
"28151",52,46.6027940385609
"28153",47.8,42.6989518250731
"28155",44.2,41.2200946558554
"28157",53.1,47.522726916799
"28159",50.2,46.9521868033466
"28161",49.4,45.9845551605465
"28163",48.1,41.953256463417
"29001",28.7,33.948978505028
"29003",36.6,34.7757794060737
"29005",41.4,39.6247366820295
"29007",39.8,39.0648685810814
"29009",39.7,41.4740210864976
"29011",40.5,39.9125331426036
"29013",39.3,39.8339927630148
"29015",45.3,44.1802782239445
"29017",41.5,40.8774369513573
"29019",28.2,28.8777439475406
"29021",36.3,35.1637137625028
"29023",40,40.399992016735
"29025",37.7,39.1604985850176
"29027",35.3,33.7413139618131
"29029",39.9,40.6325016442497
"29031",35.4,33.4184039408498
"29033",38.3,37.3198858627317
"29035",38.7,41.069049124204
"29037",34.2,33.379578054204
"29039",43.2,40.0111597505171
"29041",41,40.2647323590448
