"county_fips","per_cancer","pred_outcome"
"42081",NA,8.25346205669239
"42083",NA,8.37322422808633
"42085",NA,8.83991036722646
"42087",NA,8.44741000248374
"42089",NA,7.59795355433752
"42091",NA,7.62864461918175
"42093",NA,8.62561491376465
"42095",NA,8.01047250698665
"42097",NA,8.55858436730715
"42099",NA,8.41239973163996
"42101",NA,5.90013175469083
"42103",NA,8.8334836529194
"42105",NA,9.58996929335003
"42107",NA,8.23789437446528
"42109",NA,8.31868180079677
"42111",NA,9.0103963906034
"42113",NA,10.4993847532753
"42115",NA,9.32975304705045
"42117",NA,9.02172737719183
"42119",NA,7.87914589771039
"42121",NA,9.26590316932024
"42123",NA,9.31008156997251
"42125",NA,8.50209049760253
"42127",NA,9.05385975398481
"42129",NA,9.00475628643878
"42131",NA,8.92881834587891
"42133",NA,7.89481163994514
"44001",10.1,8.34677550504245
"44003",9.4,8.28512029060245
"44005",11.2,8.93139635089089
"44007",7.2,6.81981239257951
"44009",10.2,8.77072165559765
"45001",9.3,8.49056756744527
"45003",9.2,7.91881906746761
"45005",6.9,7.42591186024797
"45007",9.1,7.59965268521304
"45009",8,8.24642017620027
"45011",8.2,7.35626033505637
"45013",11.4,9.51916981164497
"45015",7.4,6.68488908802645
"45017",9.3,8.73006254942657
"45019",8.4,7.25594732842215
"45021",8.5,7.38378594065493
"45023",8.4,7.65374299703758
"45025",8.3,7.69482645348746
"45027",9,8.6786268678274
"45029",8.6,7.86677413384123
"45031",8.1,7.70863184884128
"45033",7.5,7.18101175990081
"45035",7.8,6.74919119756228
"45037",8.2,7.53444484143261
"45039",8.6,8.36274539012102
"45041",7.7,7.28566023347099
"45043",11.5,10.002530206355
"45045",8.3,7.01198978491163
"45047",8.6,7.71607935066194
"45049",7.3,7.21641825394716
"45051",11.1,9.2875242171874
"45053",9.4,7.9728593797921
"45055",8.8,7.73704700528379
"45057",9.6,8.24804240430103
"45059",8.6,7.64142161057339
"45061",7.2,7.43869297687953
"45063",8.6,7.27372736555084
"45065",12.2,11.1834221993941
"45067",7.7,7.92324221570602
"45069",7.3,7.06084783468433
"45071",8.8,7.86459916629647
"45073",10.7,8.79912410926333
"45075",7.5,7.65400508711179
"45077",8.4,7.35721816949433
"45079",6.3,6.15658721725627
"45081",9.1,7.6060364081315
"45083",8,7.091043196736
"45085",7.3,7.11631559561593
"45087",9,8.08939053249815
"45089",7.5,7.95178993002021
"45091",8.2,6.87811024869787
"46003",10,8.78851302977455
"46005",9.1,7.86457450886966
"46007",7.9,7.37910539492974
"46009",9.7,8.3173799907453
"46011",7.2,6.44278439811837
"46013",9.3,7.68143433724737
"46015",10.4,8.46668723354016
"46017",5.6,6.3204525360679
"46019",9.9,8.43605692129193
"46021",13,10.2344856201926
"46023",9.7,7.91754745232849
"46025",11,9.30596607697514
"46027",6.4,5.97794373403925
"46029",10,8.19481024706472
"46031",7.6,6.79698936940338
"46033",13,10.8956441698331
"46035",10,8.26108240102531
"46037",11.7,9.74168134294931
"46039",10.6,9.0125426278892
"46041",6.4,6.16873543302994
"46043",11.4,9.09825134024733
"46045",11.3,9.03866367480076
"46047",12.1,9.96770794349472
"46049",11.1,9.21869203440926
"46051",11.2,9.077763171154
"46053",11.6,9.56556710732081
"46055",11.7,10.2028106941684
"46057",8.7,7.43640370834015
"46059",11.6,9.4931675434427
"46061",9.1,7.82048125775531
"46063",10.5,8.84690826953895
"46065",9.6,7.71478480146265
"46067",10.8,8.82317837099824
"46069",11,9.89458440805778
