county_fips,per_smokin,pred_outcome
26095,19.8,19.929755210876465
29013,19.9,21.184460639953613
55121,17.2,16.770323753356934
51650,14.5,16.484549522399902
48301,15.3,18.268267154693604
40015,22.6,23.21252155303955
08019,10.9,10.967806816101074
08027,13.2,12.950839042663574
08005,12.3,12.493055820465088
48431,14.2,15.198135375976562
48485,15.9,17.08708667755127
48261,26.1,18.520832061767578
48263,14.2,13.881680011749268
48259,9.8,12.609890460968018
37113,14.4,16.031948566436768
40049,19.9,19.978455543518066
48449,17.4,20.629196166992188
31067,17.3,17.776626586914062
40109,15.7,16.3381290435791
36001,11.4,12.98862886428833
40005,22.5,22.192694664001465
40019,18.4,19.077281951904297
48287,17.7,17.75106906890869
51079,15.7,15.560927867889404
28061,18.4,20.89852809906006
28085,20.4,20.281588554382324
28041,20.1,22.234464645385742
54109,27.2,25.87263584136963
38023,15.4,15.48707628250122
21153,27.7,29.359219551086426
48375,20.1,16.53019952774048
13053,15.2,16.166510105133057
19053,15.8,17.99213218688965
31095,16.4,17.23448419570923
51179,12.4,11.405346870422363
37117,19.2,19.295528411865234
22007,22.4,21.709949493408203
31167,15.7,17.150656700134277
29141,22.3,23.897865295410156
