county_fips,per_heartD,pred_outcome
12069,8.5,8.435942649841309
48279,7.9,7.89046573638916
39099,8.4,7.983370065689087
39011,7.5,7.333331823348999
48253,6.6,7.054123640060425
40125,7.5,7.247182369232178
56041,6.5,6.3939104080200195
13105,8.6,8.875946998596191
20065,9.5,8.749666690826416
29229,9.5,9.452086925506592
31093,7.3,7.703607082366943
47099,8.5,8.342939853668213
51775,6.7,6.219557762145996
51101,6.3,6.473823308944702
01013,9.1,9.366455554962158
16063,6.7,7.265346527099609
17189,7.2,7.253366708755493
27107,7.9,7.806413650512695
27141,5.0,5.32138729095459
18167,7.4,7.008870601654053
08105,7.4,7.369841814041138
48213,8.3,8.527863502502441
31083,8.5,8.613528728485107
40021,8.1,7.6808576583862305
17011,8.0,7.851686000823975
37159,7.3,7.34288477897644
18029,7.2,7.16774582862854
55103,8.8,8.337900400161743
53061,4.9,5.0464186668396
54017,9.4,9.13591480255127
48003,5.6,6.042933940887451
13081,9.4,9.061756134033203
13167,9.3,8.817747116088867
17125,8.3,8.247931003570557
26161,5.1,5.24536657333374
27115,8.1,7.895279407501221
20083,7.2,7.547522783279419
29075,8.0,8.327929496765137
05031,6.7,6.098013401031494
16083,6.5,6.520219802856445
19143,8.8,7.922706127166748
16071,7.0,7.1439409255981445
21055,,8.87842082977295
28009,8.8,9.146900653839111
28153,9.0,8.223417043685913
31015,9.8,8.976624011993408
06015,7.7,7.077498912811279
18091,7.7,7.4873151779174805
20181,7.7,7.1434006690979
22011,7.5,7.185909271240234
34023,5.1,5.260721683502197
46031,10.4,8.950450420379639
46127,6.4,6.121466875076294
45055,7.0,7.375351905822754
36109,4.8,5.107930898666382
29045,9.5,9.000363826751709
13089,5.1,5.112732648849487
54079,7.5,7.444499731063843
01059,8.9,7.762448310852051
48467,7.7,7.820114374160767
37093,6.0,6.072822570800781
26015,7.2,6.916730165481567
31007,8.2,7.7934956550598145
55089,6.3,6.184986352920532
37033,8.5,8.555652618408203
29113,6.3,6.838474273681641
45021,7.7,7.616177082061768
12003,6.9,7.7283525466918945
18069,7.3,7.22757887840271
28057,7.1,7.711364507675171
25015,5.5,5.55129337310791
05149,8.7,8.220882892608643
19149,6.8,6.58099627494812
08061,8.7,8.10956335067749
01119,8.5,9.178091526031494
18175,8.3,7.67161226272583
01001,6.7,6.4745776653289795
13091,8.6,8.24812388420105
19091,8.3,7.644326210021973
19013,6.5,6.101951837539673
20207,8.9,9.164786338806152
27021,9.0,9.065847396850586
21207,,9.362298965454102
28029,8.5,8.13539457321167
29225,7.4,7.6693031787872314
30093,6.8,6.957313060760498
39131,9.6,9.223979473114014
47177,8.2,8.311118125915527
48059,7.6,7.926038980484009
55001,10.6,9.299737453460693
54055,9.5,8.840461254119873
47147,6.6,6.76436710357666
39081,8.7,9.014993667602539
01025,8.7,8.886112213134766
12019,6.6,7.532659530639648
18055,8.5,8.120946884155273
20055,6.2,5.945791959762573
29085,13.1,11.617995738983154
28065,10.3,9.605833053588867
22127,8.9,8.679097175598145
35047,8.5,8.213508367538452
01087,8.2,8.944373846054077
13029,4.7,5.140831708908081
17089,5.7,5.277048349380493
18149,8.6,8.338942527770996
20087,7.1,6.995779991149902
22039,8.8,8.86268138885498
40093,8.4,8.163997411727905
31171,7.3,7.783986806869507
41003,5.7,5.163496255874634
47007,10.2,8.956852436065674
21013,,10.77477216720581
47143,8.7,8.398687362670898
10001,6.6,6.534485578536987
54049,7.9,7.867165803909302
51810,5.7,4.935231924057007
13039,6.2,5.761294841766357
24035,6.7,6.3257951736450195
19031,7.2,7.1351377964019775
19113,6.2,5.581257104873657
39003,7.9,7.631394863128662
06059,5.5,4.988670587539673
12057,6.0,7.16989803314209
16019,5.6,5.310834884643555
48385,10.5,10.892441272735596
46137,9.2,9.275060176849365
47159,7.5,7.609431743621826
04017,8.9,8.453733921051025
