county_fips,per_copd,pred_outcome
48067,9.9,10.551618576049805
21111,,7.620501756668091
48339,5.6,5.884104490280151
48075,6.9,7.452247381210327
56003,8.8,8.333223342895508
48489,7.2,8.17635726928711
21167,,9.449495792388916
21117,,6.978015422821045
13117,4.2,4.532790660858154
26131,12.4,10.014211654663086
27003,5.2,5.527557134628296
28103,11.0,11.350243091583252
01029,9.8,10.57404088973999
42015,,9.265921592712402
29061,11.2,10.90916633605957
21235,,11.105349063873291
42115,,9.410572528839111
48163,5.9,6.594497442245483
45023,9.9,9.854989528656006
48217,8.4,9.081422328948975
47031,10.0,9.15700101852417
46083,4.8,4.90455961227417
25025,5.1,4.931546449661255
48005,8.8,8.461517333984375
48007,9.1,9.726101875305176
42017,,6.3345441818237305
19007,10.8,10.391969203948975
21205,,10.018720626831055
17019,5.6,5.698983669281006
35003,11.3,10.887064933776855
17167,7.3,6.73671293258667
35039,7.0,8.466570377349854
35031,11.5,10.00726842880249
38055,7.2,7.6307148933410645
37195,9.9,8.953200817108154
19191,6.6,6.6409313678741455
51107,3.7,3.942787528038025
47075,12.0,11.40722370147705
53019,9.8,9.494564056396484
37007,10.5,10.047767639160156
21209,,6.526410102844238
13299,10.0,9.422426223754883
48341,6.8,6.897557020187378
17001,8.1,8.134916305541992
26053,11.3,9.84241008758545
39027,9.3,9.664121150970459
29179,12.7,11.98255205154419
01083,6.9,7.394049644470215
19133,8.8,9.584394454956055
20187,8.3,8.795260906219482
