county_fips,per_stroke,pred_outcome
17157,4.2,3.7712444067001343
27073,4.5,3.847372889518738
48111,3.7,3.420252561569214
21163,3.5,3.3748083114624023
51139,4.5,4.0774195194244385
51125,4.7,4.09235143661499
31075,3.8,3.620209217071533
48175,4.5,4.241024732589722
40081,4.6,4.055795788764954
13301,6.1,6.076874256134033
28161,5.7,5.036797285079956
17059,5.1,4.533100128173828
08103,3.4,3.1766343116760254
28079,5.9,5.079403877258301
18023,3.8,3.47296404838562
27085,3.6,3.3849620819091797
19027,3.8,3.3706746101379395
21121,5.2,4.530616998672485
13055,4.9,4.177694320678711
18029,3.4,3.341074824333191
22123,5.4,4.623042583465576
34041,3.1,3.112337350845337
36007,3.5,3.4407267570495605
38077,3.6,3.1905564069747925
38005,5.5,4.480964422225952
08109,5.1,4.176486253738403
13235,5.1,5.167460203170776
18117,4.2,4.063628792762756
19197,4.8,3.6944793462753296
20087,3.4,3.3071906566619873
21001,4.5,4.0315330028533936
27149,3.2,3.0222389698028564
28101,5.2,4.496981859207153
26057,3.3,3.628265142440796
31101,4.4,3.9266135692596436
21019,4.3,3.910611391067505
39137,3.4,3.228086829185486
45041,4.4,3.944083571434021
48407,4.8,4.419313430786133
54049,4.3,3.674047589302063
53051,4.5,4.145094156265259
31133,5.2,4.468356370925903
19163,3.3,2.967256546020508
21079,4.8,3.8192238807678223
13265,6.6,5.996656894683838
48211,3.5,3.343754768371582
27089,3.9,3.5603115558624268
51121,2.9,2.4378275871276855
16081,2.8,2.7001832723617554
17013,3.9,3.889354944229126
20035,4.1,3.4991776943206787
23023,3.8,3.432740569114685
28047,4.1,3.7758493423461914
28139,4.6,4.1820220947265625
51113,4.4,3.917490601539612
51107,2.3,2.1405844688415527
56009,3.8,3.4432919025421143
21017,4.6,3.6764642000198364
21007,4.7,4.1891210079193115
18059,3.2,2.971994996070862
13213,4.1,3.7876460552215576
39011,3.5,3.3561267852783203
28025,5.8,5.127646207809448
18093,4.4,3.811756134033203
20057,3.4,2.946007013320923
21209,3.0,2.69268000125885
22059,4.1,3.746620535850525
28089,3.2,3.125455617904663
31077,3.8,3.7747294902801514
36053,3.3,3.2583794593811035
21139,4.4,4.276749610900879
40055,4.4,4.095617294311523
46055,4.4,4.144947052001953
48293,5.5,4.573577642440796
51775,3.2,3.1302289962768555
50007,3.1,2.4249930381774902
55125,4.7,4.120407938957214
31181,4.0,3.6199724674224854
31011,4.1,3.6638015508651733
32009,5.7,4.5214619636535645
20161,2.4,2.2350142002105713
13271,5.7,5.265037775039673
48331,4.3,4.200483560562134
51155,4.4,3.9607324600219727
16031,3.4,3.1784253120422363
17033,3.8,3.5829029083251953
49007,4.1,3.5891239643096924
08113,2.9,2.528064250946045
13149,4.4,3.9639203548431396
18077,3.9,3.662891387939453
20199,4.1,3.742324113845825
26031,5.1,4.366653203964233
28141,4.5,4.418610095977783
29031,3.6,3.1549466848373413
36117,3.5,3.447450876235962
40071,4.4,3.948493480682373
39015,4.5,3.9569250345230103
54095,4.6,4.18593955039978
01109,3.8,4.0900819301605225
05001,5.2,4.402231931686401
08015,4.1,3.4716612100601196
37051,3.5,3.2448971271514893
34031,3.5,3.2612491846084595
17189,3.5,3.514018177986145
18069,3.8,3.3944878578186035
26039,5.0,4.279647588729858
27001,4.7,4.4800848960876465
31151,3.9,3.4246840476989746
20101,4.3,3.608150362968445
46095,6.6,5.586899042129517
47187,2.5,2.4858219623565674
51143,5.4,4.551662921905518
51187,3.8,3.3423155546188354
13009,4.4,3.8618760108947754
29163,4.7,3.8091323375701904
36057,4.4,3.7829822301864624
37101,3.6,3.2830893993377686
20069,3.1,3.3051960468292236
39091,4.2,3.6527875661849976
56021,3.0,2.906683564186096
21091,4.0,3.663139581680298
27157,3.4,3.45734965801239
27163,2.4,2.5946367979049683
30011,4.8,4.349525690078735
36011,4.3,3.481199860572815
45083,3.6,3.5454241037368774
39087,4.5,3.99767804145813
55037,5.1,4.054065823554993
13091,4.8,4.595139741897583
17167,3.4,3.1467331647872925
19077,3.8,3.5938594341278076
21217,4.1,3.7302632331848145
22039,6.0,4.905120372772217
31035,3.8,3.5885003805160522
35019,4.4,4.209762454032898
51710,3.6,3.0511049032211304
48459,4.8,3.9979684352874756
48441,3.3,3.19528329372406
53001,4.0,3.7031084299087524
53043,4.6,3.960659980773926
55013,4.8,4.1749749183654785
