"county_fips","per_obesit","pred_outcome"
"18059",36.2,35.0881458333334
"18061",36.9,37.9153666666667
"18063",39.3,33.845875
"18065",44.1,38.5019625
"18067",41.4,39.8252541666667
"18069",38.7,38.2871208333334
"18071",43.3,39.1121791666667
"18073",38.3,36.2433291666667
"18075",42.1,39.3215541666667
"18077",38,39.0670791666668
"18079",41.9,39.6623005952381
"18081",42.3,37.7211375000001
"18083",37.5,37.9869861111111
"18085",39,37.4404124999999
"18087",41.5,36.7030208333333
"18089",38.3,38.5491708333334
"18091",39.7,37.4852291666666
"18093",39.7,38.3124208333333
"18095",39.3,41.2181583333333
"18097",39,37.0768541666668
"18099",35.5,37.6454416666667
"18101",39.5,37.8672208333333
"18103",41.8,38.3572666666666
"18105",34,33.4935333333333
"18107",42.2,37.4362791666666
"18109",38.3,37.8404291666666
"18111",41.6,38.4062625
"18113",36.2,38.5752125
"18115",38.4,39.5114083333334
"18117",41.3,38.9477208333333
"18119",40.4,38.3900041666666
"18121",38.3,40.0816416666665
"18123",40.7,39.1006875000001
"18125",41.7,37.8530051587302
"18127",36.9,37.0243
"18129",36.6,36.9832375
"18131",41,38.8996708333333
"18133",38.8,36.1114958333333
"18135",38.9,38.9001749999999
"18137",37.5,38.7556625
"18139",41.3,39.0567666666667
"18141",37.1,35.7439583333334
"18143",40,39.4227916666667
"18145",40,39.6789958333333
"18147",35.6,37.2388416666667
"18149",40,39.6987333333333
