"county_fips","per_depres","pred_outcome"
"19047",17.6,16.60715
"19049",17.4,18.0734041666667
"19051",19.4,19.8917666666667
"19053",19.4,19.4760375
"19055",17.4,18.4259666666667
"19057",19.2,20.2760708333334
"19059",17.6,17.0554708333334
"19061",19.4,18.8540041666667
"19063",18.5,20.4444083333334
"19065",19,18.2634125
"19067",18.2,19.7413166666667
"19069",18.4,19.0523458333333
"19071",17.7,16.9782166666666
"19073",18,17.2566
"19075",18.3,17.3850041666667
"19077",17.7,17.3413166666667
"19079",17.3,18.175775
"19081",18.1,17.6446083333334
"19083",19,17.5706708333334
"19085",19.2,15.9120291666667
"19087",18.2,18.8980083333333
"19089",18.4,19.875475
"19091",19.4,18.1237958333334
"19093",17.7,17.1192666666667
"19095",17.5,17.9909625
"19097",18.8,19.84945
"19099",17.9,17.8844708333333
"19101",17.6,19.7803208333334
"19103",20,19.7459666666667
"19105",17.4,19.4598625
"19107",18.4,18.31275
"19109",17.8,17.2015541666667
"19111",19.2,20.0841375
"19113",21.5,19.144125
"19115",19.5,18.0883291666667
"19117",19.1,20.1621833333334
"19119",18.1,16.5886375
"19121",17.6,17.6635833333333
"19123",19.3,18.1135958333334
"19125",18.6,17.7243583333333
"19127",18.4,19.6817291666667
"19129",18.8,16.6369041666667
"19131",19.5,19.30485
"19133",19.3,17.925425
"19135",18.8,17.842625
"19137",19.2,18.5720541666667
"19139",19,19.1358833333334
"19141",18,19.4888958333334
"19143",19,19.7343375
"19145",17.6,17.9459916666667
"19147",18.1,19.3970416666667
"19149",18.8,15.5678791666666
"19151",17.9,17.2555916666667
"19153",20.5,18.8652541666666
"19155",20.2,17.1618958333333
"19157",19.1,17.6474916666667
"19159",19.3,18.3180791666667
"19161",17.6,17.018175
"19163",18.6,18.8484708333334
"19165",18.4,17.3332291666667
"19167",17.1,16.33115
"19169",19.7,19.3224083333334
"19171",18.6,19.0384708333334
"19173",18.6,17.4982875
"19175",19.1,17.6653875
"19177",18.9,19.8908458333333
"19179",18.3,19.6741833333334
"19181",19.3,17.5586208333333
"19183",18.3,18.1704666666667
"19185",19.9,21.9981041666667
"19187",18,18.6929041666667
"19189",17.6,19.6375458333333
"19191",17,18.5597791666667
"19193",19.4,16.5627166666667
"19195",18.2,19.3092375
"19197",18.8,18.8673208333334
"20001",21.4,20.7406625
"20003",21,23.89425
"20005",21.7,21.2737333333333
"20007",19.3,20.1169416666667
"20009",19.1,20.5595
"20011",21.1,21.7924125
"20013",19.2,22.6750458333333
"20015",20,20.7746666666667
"20017",18.9,19.8833333333333
"20019",19.9,22.4408583333334
"20021",21.1,21.4354875
"20023",19.2,18.9269041666666
"20025",18.8,20.1506708333333
"20027",19.7,19.142275
"20029",20.9,19.4140416666667
"20031",20.6,19.6785708333334
"20033",18.3,18.9840875
"20035",19.9,22.9726333333333
"20037",21.9,22.6850458333334
"20039",18.4,18.8829
"20041",20,19.6507333333334
"20043",20.8,19.7857583333334
"20045",23.8,22.197175
"20047",19,20.5401666666667
