"county_fips","per_highCh","pred_outcome"
"26069",42,41.5966291666666
"26071",41.8,42.6477458333333
"26073",29.7,33.2486083333334
"26075",34.5,37.3586166666667
"26077",31.6,33.8110666666667
"26079",38.4,39.9860208333334
"26081",34.4,34.5007000000001
"26083",41.3,42.0465291666668
"26085",40.8,43.5458375000002
"26087",36.5,37.5556958333333
"26089",39.1,40.5659208333334
"26091",35.7,37.7986791666666
"26093",36.8,36.4037375000001
"26095",40.7,40.5305625
"26097",39.7,41.2167500000001
"26099",36.7,36.7933125000001
"26101",37.6,39.7051041666666
"26103",33.3,37.4980166666666
"26105",38.9,39.9223541666667
"26107",35.5,37.7953333333334
"26109",41,41.5961125
"26111",36,36.5718
"26113",38.3,39.8594458333334
"26115",34,37.2963708333334
"26117",37,38.6303374999999
"26119",43.7,43.3990166666666
"26121",37.2,37.7875125
"26123",36.5,39.0201208333333
"26125",32.3,34.4709
"26127",38.5,39.3512958333334
"26129",41.4,41.8541166666666
"26131",43.9,41.9147625000001
"26133",38.6,40.0475875
"26135",42.6,42.1466708333333
"26137",38.4,39.5072458333334
"26139",30.5,33.5717791666666
"26141",43,42.26505
"26143",43.5,42.2103166666666
"26145",34.7,36.6613625
"26147",37.7,37.5856625
"26149",36,38.41805
"26151",38.3,40.4356625
"26153",41,41.3347166666667
"26155",37,38.1277125
"26157",37.1,39.5532291666666
"26159",37.3,38.348875
"26161",28.4,31.2603625000001
"26163",35,36.27515
"26165",36.3,39.117475
"27001",38.7,39.6589125000001
"27003",31.6,31.5426083333333
"27005",33.9,36.1433833333333
"27007",31.2,33.196775
"27009",28.1,31.0781708333333
"27011",36.3,36.7974833333333
"27013",26.9,29.9162291666667
"27015",30.9,35.3139958333333
"27017",31.7,34.180025
"27019",30.2,31.4830458333334
"27021",35.3,38.4542458333333
"27023",34.6,35.7868291666667
"27025",31,33.0956333333333
"27027",29.2,31.0434916666667
"27029",33.5,36.1815958333334
"27031",36,39.8575750000001
"27033",33.7,36.0116125000001
"27035",32.9,36.7130125
"27037",29.3,31.6060958333334
"27039",30.5,32.1030374999999
"27041",32.9,35.6420458333334
"27043",34.9,35.8814958333334
"27045",34.6,38.1721583333334
"27047",36.3,36.6869708333334
"27049",33.1,34.0529416666667
"27051",34.8,36.4413083333334
"27053",29.5,31.5704541666668
"27055",31.4,34.5876416666667
"27057",38.2,37.47475
"27059",32.4,34.2408583333334
"27061",35.4,38.6970041666667
"27063",33,36.3771916666667
"27065",34,36.1924041666667
"27067",32.5,34.1327208333334
"27069",34.6,38.813725
"27071",38.5,38.6619000000001
"27073",34.9,36.788525
"27075",34.5,37.6351458333334
"27077",36.6,38.0510916666666
"27079",33.3,33.5891208333333
"27081",34.4,36.8601541666666
"27083",31.4,33.1239875000001
"27085",32.8,35.15055
"27087",32.7,34.9534666666666
"27089",34.7,36.1981791666666
"27091",34.5,37.1093833333334
"27093",33.8,35.57525
"27095",32.1,34.5857625000001
"27097",34.3,35.7108125000001
"27099",30.4,34.7296
"27101",35.8,36.3001583333333
"27103",31.1,31.559075
"27105",32.4,35.4540333333333
"27107",33.8,36.5793708333333
"27109",29.1,31.4182708333334
"27111",36.2,37.8133791666667
"27113",31.9,34.9152416666667
"27115",35.3,36.9273875
"27117",34.4,35.7976000000001
"27119",35.6,35.9688166666666
"27121",35.3,37.1170166666667
"27123",30.7,31.9136208333334
"27125",35.1,36.4553291666667
"27127",34.2,35.5643250000001
"27129",34.5,36.3700708333334
"27131",28.7,31.3625916666666
"27133",32.4,35.6907833333333
"27135",33.5,35.81285
"27137",30.5,34.305425
"27139",29.4,30.7244041666667
"27141",29.3,31.0067249999999
"27143",31.8,34.2252625
"27145",31.8,31.956725
"27147",32.5,32.6458291666667
"27149",31.2,33.1562125
"27151",34.1,36.2286416666667
"27153",35.9,36.8952374999999
"27155",35.8,37.063825
