"county_fips","per_diabetes","pred_outcome"
"12069",14.5,13.7055578231812
"12071",14.5,12.9829330444336
"12073",10.6,10.6872816085815
"12075",16.1,16.1777362823486
"12077",14.3,13.295467376709
"12079",16.8,18.129919052124
"12081",14,12.6040277481079
"12083",14.9,15.123218536377
"12085",13.6,11.5755891799927
"12086",15.4,13.1770048141479
"12087",13.2,11.5325765609741
"12089",11.6,11.1976385116577
"12091",10.8,10.6407537460327
"12093",15.6,14.9785356521606
"12095",11.7,11.6230964660645
"12097",13.4,12.3611326217651
"12099",13.7,12.9427785873413
"12101",12.8,12.07448387146
"12103",13.1,12.1805257797241
"12105",13.6,14.2968254089355
"12107",17.5,16.9602699279785
"12109",10.6,10.1233253479004
"12111",14.5,14.1916084289551
"12113",10.9,10.265248298645
"12115",13,13.2467174530029
"12117",11,11.1840171813965
"12119",16,12.4729137420654
"12121",15,14.1323690414429
"12123",15.9,13.976001739502
"12125",14.5,13.1407747268677
"12127",13.5,13.3412933349609
"12129",12.6,11.3139581680298
"12131",12.3,11.440375328064
"12133",15.1,14.5391149520874
"13001",17.4,16.2884292602539
"13003",18,15.7702617645264
"13005",14.9,15.4258251190186
"13007",22.9,20.5985736846924
"13009",15.3,14.1892080307007
"13011",13.8,12.5267648696899
"13013",12.2,11.4430866241455
"13015",12,11.5623216629028
"13017",19.1,17.7258682250977
"13019",16,14.9473323822021
"13021",16.9,16.734395980835
"13023",14.7,14.610463142395
"13025",14.4,13.8567304611206
"13027",20,17.4987964630127
"13029",10,10.118577003479
"13031",11.5,11.1457405090332
"13033",18.3,16.3458843231201
"13035",13.8,13.4729604721069
"13037",18.5,17.7643165588379
"13039",12.3,11.9064416885376
"13043",16.5,15.8158073425293
"13045",12.8,12.2101287841797
"13047",12.5,10.546217918396
"13049",16.1,16.4107875823975
"13051",13.1,12.5737428665161
"13053",7.5,9.15163707733154
"13055",16,15.1505250930786
"13057",11,10.357931137085
"13059",10.9,10.3934650421143
"13061",21.5,18.4124889373779
"13063",16.2,15.5179824829102
"13065",17.3,16.423620223999
"13067",10.9,10.6048717498779
"13069",16.1,15.5377731323242
"13071",16.7,15.6711406707764
"13073",11.9,11.0986347198486
"13075",16.5,15.1967706680298
"13077",12.4,11.0676708221436
"13079",15.5,13.9126234054565
"13081",19.4,17.1136741638184
"13083",12.6,11.6469249725342
"13085",11.6,10.9681959152222
"13087",17.8,16.8453178405762
"13089",13,12.3875312805176
"13091",16.7,15.7277984619141
"13093",18.3,17.9676818847656
"13095",19,18.9626808166504
"13097",13.6,13.4154329299927
"13099",18.9,18.200366973877
"13101",13.6,13.7999582290649
"13103",11.3,10.9304332733154
"13105",16.6,16.3079643249512
"13107",16.4,16.366304397583
"13109",16.8,15.6569757461548
"13111",16.5,14.0636520385742
"13113",12.6,12.2154626846313
"13115",14.1,13.2453937530518
"13117",9.9,8.9457836151123
"13119",14.7,14.816068649292
"13121",10.9,10.4573488235474
"13123",15.2,14.7985439300537
"13125",14.5,13.4701480865479
"13127",15.3,13.4656066894531
"13129",13.9,12.7012319564819
"13131",17.2,16.0952911376953
"13133",15.6,13.5538682937622
"13135",12.6,12.0394868850708
"13137",12.9,13.3322372436523
"13139",13.2,12.7645645141602
"13141",22.8,23.2778911590576
"13143",12.6,12.7570695877075
"13145",12.6,10.9792604446411
"13147",15.3,14.3014001846313
"13149",14.3,14.6335802078247
"13151",13.4,13.038872718811
"13153",13.1,11.5450820922852
"13155",16.2,15.2570943832397
"13157",11.6,11.2124147415161
"13159",14.6,13.4287328720093
"13161",16.4,17.0654468536377
"13163",18.5,18.4803695678711
"13165",18.2,18.3462600708008
"13167",18,16.9017734527588
"13169",14.4,13.6695995330811
"13171",13.6,13.0858154296875
"13173",15.9,14.6417179107666
"13175",16.4,16.3168678283691
"13177",11.8,10.8369989395142
"13179",11.6,12.2062187194824
"13181",18.2,16.5546913146973
"13183",12.4,12.8644399642944
"13185",12.9,13.3752927780151
"13187",11.5,10.7745513916016
"13189",16.7,16.0347023010254
"13191",20.4,16.2776069641113
"13193",21.1,19.2407150268555
"13195",14.7,14.5612077713013
"13197",18.7,17.4868412017822
"13199",17.6,17.292688369751
"13201",17.8,16.1390819549561
"13205",18.4,17.9880828857422
"13207",13.1,12.0211315155029
"13209",15.4,14.5927724838257
"13211",12.9,12.0111532211304
"13213",13.3,12.4946928024292
"13215",15,14.5829057693481
"13217",14.4,13.5741329193115
"13219",10.1,8.85352611541748
"13221",14.1,12.7568893432617
"13223",11.6,11.1599159240723
"13225",14.9,14.7977914810181
"13227",13.6,12.0696754455566
"13229",14.3,12.7988367080688
"13231",11.9,11.6534271240234
"13233",14.1,14.0944995880127
"13235",16.8,17.7423629760742
"13237",17.1,14.7560482025146
"13239",23.6,19.0355224609375
"13241",15.5,13.3346157073975
"13243",24.9,20.8670558929443
"13245",16.7,16.7341499328613
"13247",17,14.5893487930298
"13249",15.1,12.9378814697266
"13251",17.8,16.6850643157959
"13253",18,17.6405181884766
"13255",16,16.1838665008545
"13257",14.9,14.2844820022583
"13259",17.9,16.539966583252
