"county_fips","per_depression","pred_outcome"
"18153",25.3,22.9636859893799
"18155",26.8,22.4245128631592
"18157",24.3,22.3927974700928
"18159",25,21.0054187774658
"18161",25.4,18.2195205688477
"18163",27.1,22.9254550933838
"18165",26.3,22.1861114501953
"18167",26.5,21.8671894073486
"18169",24.6,20.2645301818848
"18171",25.6,21.8793964385986
"18173",24.8,20.793363571167
"18175",27.4,25.0866775512695
"18177",27.1,24.5969467163086
"18179",25.7,21.0808734893799
"18181",25.3,23.1629943847656
"18183",24.6,22.4273853302002
"19001",20.2,19.1526966094971
"19003",20.1,18.5884456634521
"19005",20.1,21.807975769043
"19007",21.8,22.3969688415527
"19009",19.8,19.9709873199463
"19011",20,20.1265697479248
"19013",21.3,20.5493068695068
"19015",20.2,18.2148094177246
"19017",19.5,20.7855377197266
"19019",20.2,18.8120498657227
"19021",18,19.2075958251953
"19023",20.3,19.1483020782471
"19025",19.7,16.7310009002686
"19027",19.8,18.0357284545898
"19029",21.1,22.4510803222656
"19031",20.7,19.5327129364014
"19033",21.3,19.8571758270264
"19035",20.2,22.0698699951172
"19037",19,19.3385906219482
"19039",20.6,21.073356628418
"19041",19.9,20.0046043395996
"19043",19.5,21.755880355835
"19045",20.4,21.1706047058105
"19047",18.9,22.3920650482178
"19049",19.2,18.8161735534668
"19051",21.5,20.4988288879395
"19053",21.3,22.3063545227051
"19055",19.7,19.4214420318604
"19057",21.1,20.8643627166748
"19059",18.5,19.3833179473877
"19061",19.5,22.0133857727051
"19063",19.7,21.6046905517578
"19065",20,21.6834888458252
"19067",20.4,20.7130546569824
"19069",20.3,22.2983951568604
"19071",20.1,18.295072555542
"19073",20.4,19.8886413574219
"19075",19.6,17.3635444641113
"19077",19.2,18.4197540283203
"19079",19.5,17.7318058013916
"19081",20.2,21.1079292297363
"19083",20.1,19.9298610687256
"19085",20.2,20.0203609466553
"19087",20.1,20.0682907104492
"19089",20.4,19.7080764770508
"19091",20.1,22.442289352417
"19093",20.1,19.1300621032715
"19095",20.2,19.9829978942871
"19097",20.6,20.9226551055908
"19099",20.4,19.034294128418
"19101",19,21.9492225646973
"19103",21,23.7309455871582
"19105",19.8,18.2602596282959
"19107",21.1,20.1541957855225
"19109",19.8,21.0435752868652
"19111",20.2,21.4619483947754
"19113",23.1,22.2840309143066
"19115",19.6,19.8720016479492
"19117",21.1,24.091287612915
"19119",21,18.357780456543
"19121",20.3,19.1211185455322
"19123",21.1,20.0009346008301
"19125",21,19.8990421295166
"19127",19.4,19.2983016967773
"19129",19.7,19.9464244842529
"19131",19.4,18.7111778259277
"19133",20.6,20.5539474487305
"19135",20.5,19.7902793884277
"19137",20.5,20.8776912689209
"19139",19.4,20.1560440063477
"19141",21,22.0126361846924
"19143",20.1,21.9255390167236
"19145",20.1,21.5413684844971
"19147",20,20.047794342041
"19149",18.9,19.6831970214844
"19151",19.6,20.2683124542236
"19153",21.6,20.5496559143066
"19155",21.9,20.8468971252441
"19157",21.6,21.3333549499512
"19159",20.5,18.3198375701904
"19161",19.8,17.3342609405518
"19163",20.5,22.3660945892334
"19165",19.9,19.7367744445801
"19167",20.3,20.325927734375
"19169",21.5,23.1767330169678
"19171",20.2,23.0816459655762
"19173",20.6,21.0077419281006
"19175",20.6,21.5677928924561
"19177",21.2,20.3220500946045
"19179",20.4,23.3809509277344
"19181",20.5,20.1697044372559
"19183",20.7,21.8407859802246
"19185",20.7,21.4994487762451
"19187",20.5,19.7919578552246
"19189",20.3,20.1196060180664
"19191",19.2,18.7439975738525
"19193",20,20.374080657959
"19195",20,17.363655090332
"19197",19.5,20.4413051605225
"20001",22.6,22.0912399291992
"20003",21.5,22.3747501373291
"20005",21.7,23.7181072235107
"20007",20.6,21.2379493713379
"20009",20.4,21.9184265136719
"20011",21.7,23.9630870819092
"20013",21,22.7464332580566
"20015",21.2,22.1241264343262
"20017",20.3,21.6422939300537
"20019",21.1,20.7500286102295
"20021",22.5,23.0160751342773
"20023",20.9,21.058521270752
"20025",19.8,20.295431137085
"20027",21.5,21.1307582855225
"20029",21.9,20.772497177124
"20031",20.8,20.0492496490479
"20033",20.8,17.9568347930908
"20035",21.5,20.863151550293
"20037",22.6,24.5889835357666
"20039",19.4,20.4843215942383
"20041",20.7,20.2167873382568
"20043",21.3,20.1140155792236
"20045",24.5,23.2065887451172
"20047",19.8,19.450777053833
"20049",21.1,21.36057472229
"20051",20.7,24.4169406890869
"20053",18.5,18.3070964813232
"20055",18.2,18.9466304779053
"20057",17.9,19.3172149658203
"20059",21.3,21.7811393737793
"20061",21.8,21.816032409668
"20063",19.7,15.8066129684448
"20065",19.6,20.8092441558838
"20067",17.3,19.0829639434814
"20069",21,20.1750202178955
"20071",19.5,22.4770622253418
"20073",21,23.1982192993164
"20075",18.6,19.5620555877686
"20077",21.7,21.4752807617188
"20079",20.3,19.7452335357666
"20081",20,21.9227085113525
"20083",19,16.4788513183594
