"county_fips","per_highChol","pred_outcome"
"19103",26.6,29.4992008209229
"19105",36.3,36.4391632080078
"19107",36.3,37.0462875366211
"19109",37.6,39.7615051269531
"19111",37.3,37.2101669311523
"19113",33.5,35.2433471679688
"19115",36.3,37.6915550231934
"19117",37.4,40.5930938720703
"19119",33.7,36.6597785949707
"19121",33.5,35.6970825195312
"19123",34.8,36.0812072753906
"19125",36,35.3576736450195
"19127",36.7,37.1062431335449
"19129",36.6,35.5761947631836
"19131",36.8,37.5778923034668
"19133",37.3,40.472583770752
"19135",35.3,36.3320541381836
"19137",37.3,36.9965171813965
"19139",32.9,35.115592956543
"19141",35.9,36.9275894165039
"19143",36.8,37.8840293884277
"19145",38.6,37.5678749084473
"19147",36.9,37.8142547607422
"19149",36.5,36.7477531433105
"19151",39,39.5927314758301
"19153",33.7,32.8509979248047
"19155",35.1,35.9380569458008
"19157",34.9,35.5793151855469
"19159",37.6,39.5946083068848
"19161",37.1,38.7315788269043
"19163",34.5,34.9349212646484
"19165",36.8,38.8844833374023
"19167",31.8,35.161319732666
"19169",27.4,29.1207427978516
"19171",37,39.116153717041
"19173",36.2,39.4063148498535
"19175",35.4,37.1326217651367
"19177",37.7,40.735237121582
"19179",36.1,37.4304046630859
"19181",33.7,35.641845703125
"19183",35.4,38.5655250549316
"19185",37.4,40.0923881530762
"19187",33.8,36.4979934692383
"19189",35.6,36.7873039245605
"19191",34.4,36.8310317993164
"19193",37.4,34.5355606079102
"19195",36.9,38.6391448974609
"19197",36.3,37.9597282409668
"20001",40.3,40.1205596923828
"20003",40.8,39.0370941162109
"20005",37.2,37.8327941894531
"20007",40.4,40.2347602844238
"20009",38.7,38.6466369628906
"20011",37.7,37.5771179199219
"20013",40.5,40.0603294372559
"20015",40.3,34.8575630187988
"20017",40.2,40.9310722351074
"20019",42.2,41.3380661010742
"20021",40.5,39.411262512207
"20023",40.6,41.8286018371582
"20025",38.7,39.3108558654785
"20027",41.2,39.4963569641113
"20029",37.6,38.6293182373047
"20031",38.4,39.3409538269043
"20033",39.7,40.326171875
"20035",38.3,36.2305946350098
"20037",36.4,35.0666580200195
"20039",40.4,38.5534973144531
"20041",35.5,39.4237861633301
"20043",39.9,37.7684555053711
"20045",32.3,31.9206695556641
"20047",40.4,39.6709785461426
"20049",44.1,40.7391662597656
"20051",33.2,31.8629055023193
"20053",40.9,38.0265960693359
"20055",33.1,35.0515365600586
"20057",35.6,34.6104736328125
"20059",37.9,36.1516723632812
"20061",29.2,29.4994106292725
"20063",40,39.9476585388184
"20065",43.1,41.7273178100586
"20067",35.5,35.5244140625
"20069",36,36.4990768432617
"20071",38.2,39.565845489502
"20073",41.3,42.7122917175293
"20075",36.3,37.6463394165039
"20077",40.9,40.4657669067383
"20079",38,37.7639083862305
"20081",36.4,39.0729331970215
