"county_fips","per_obesity","pred_outcome"
"17027",40.2,36.9356346130371
"17029",37.7,35.2221336364746
"17031",31,26.1880149841309
"17033",40.1,37.3896980285645
"17035",38.7,37.5387878417969
"17037",35.1,34.6549186706543
"17039",38.2,36.5583953857422
"17041",38.5,37.7833938598633
"17043",29.2,25.1883754730225
"17045",37.5,37.5923843383789
"17047",40.3,39.2158432006836
"17049",34.3,36.8840217590332
"17051",39.8,38.8229789733887
"17053",37.7,37.5633773803711
"17055",41.6,38.9571113586426
"17057",39.9,37.2520332336426
"17059",40.8,36.2300109863281
"17061",40.2,38.9241523742676
"17063",36.4,36.7632598876953
"17065",40,39.0551300048828
"17067",38.8,35.2855834960938
"17069",39.7,37.7912559509277
"17071",38.6,35.7045478820801
"17073",36.9,36.0862770080566
"17075",40.6,37.8299140930176
"17077",39.8,32.2233695983887
"17079",38.2,37.1313705444336
"17081",39.8,36.0314903259277
"17083",39,37.2776489257812
"17085",36.1,34.0641899108887
"17087",41.4,36.8707542419434
"17089",35.1,26.4940853118896
"17091",39.8,38.7456817626953
"17093",39.7,33.9162826538086
"17095",39.2,38.2527465820312
"17097",32.9,22.3175354003906
"17099",37.8,38.6899528503418
"17101",40.7,36.693920135498
"17103",38.9,37.715934753418
"17105",35.9,36.8693389892578
"17107",38.5,35.6699905395508
"17109",36.3,32.3783950805664
"17111",32.1,31.1779479980469
"17113",34.5,32.057056427002
"17115",42.1,36.8397407531738
"17117",37,37.6907958984375
"17119",38.7,34.5963020324707
"17121",39.5,39.0469169616699
"17123",38.6,36.1594123840332
"17125",37.3,38.3103446960449
"17127",40.8,37.7634925842285
"17129",37.9,35.6493034362793
"17131",38.6,38.0185203552246
"17133",35.5,31.5216846466064
"17135",39.1,36.6516799926758
"17137",39.9,35.1896171569824
"17139",38.4,37.0969924926758
"17141",40.9,36.0071487426758
"17143",34.8,32.4071235656738
"17145",40.7,38.8119277954102
"17147",35.1,35.4241600036621
"17149",40.6,38.2188758850098
"17151",39.6,35.531566619873
"17153",45.6,42.3648223876953
"17155",36.1,38.6744842529297
"17157",38.8,37.9161186218262
"17159",39.4,37.9054298400879
"17161",39.6,33.8131790161133
"17163",38.8,36.8699722290039
"17165",40.3,38.2673530578613
"17167",39.6,33.7984428405762
"17169",40.4,33.5108604431152
"17171",38.4,35.7095527648926
"17173",37.6,39.2753715515137
"17175",38.2,37.3585777282715
"17177",40.6,36.7432136535645
