"county_fips","per_arthritis","pred_outcome"
"13269",36.5,35.2900314331055
"13271",31.2,32.0384674072266
"13273",34.7,34.2635688781738
"13275",30.3,30.1941318511963
"13277",29.8,28.1681594848633
"13279",29.7,30.3046474456787
"13281",41.4,35.0669097900391
"13283",35.8,33.2026519775391
"13285",28.2,29.5105743408203
"13287",36.3,32.7546997070312
"13289",35.2,34.9382972717285
"13291",37.8,36.6201248168945
"13293",34,32.0111274719238
"13295",34.2,28.9371929168701
"13297",29.6,28.0066814422607
"13299",31.6,29.4300422668457
"13301",35.5,37.0421981811523
"13303",34.2,30.8695049285889
"13305",31,28.9997406005859
"13307",34.8,31.4352073669434
"13309",30.4,27.286548614502
"13311",31.1,32.4579200744629
"13313",27.4,25.0844688415527
"13315",33.2,30.922679901123
"13317",37.2,33.5699577331543
"13319",37,34.3787994384766
"13321",34.5,33.005931854248
"16001",25.4,22.9887752532959
"16003",37.4,33.1772918701172
"16005",24,24.2396984100342
"16007",30.3,29.9816341400146
"16009",31.7,30.827522277832
"16011",26.3,27.3068714141846
"16013",25.8,27.2257537841797
"16015",34.5,32.4190559387207
"16017",31.4,33.0656204223633
"16019",22.9,24.2181377410889
"16021",32.1,34.9333686828613
"16023",31.9,34.568302154541
"16025",28.3,27.1871318817139
"16027",24.9,25.177619934082
"16029",27.4,29.0146331787109
"16031",23.7,25.8230514526367
"16033",26.6,27.6287879943848
"16035",32.8,31.0810470581055
"16037",35.9,36.0429725646973
"16039",23.9,25.3774127960205
"16041",24.1,25.975980758667
"16043",27.1,27.5068969726562
"16045",30.3,30.0574073791504
"16047",27.8,27.4842319488525
"16049",35.7,33.2208061218262
"16051",24.6,24.0655193328857
"16053",24.6,24.3432064056396
"16055",29.6,27.9085693359375
"16057",23.7,22.0366401672363
"16059",34.5,34.2062110900879
"16061",35.5,34.4338989257812
"16063",25.7,26.8352890014648
"16065",12.5,19.9026584625244
"16067",26.8,27.7156314849854
"16069",27.8,27.7760429382324
"16071",31.3,29.5905323028564
"16073",25.4,28.6784210205078
"16075",29.2,29.4251880645752
"16077",27,26.5714569091797
"16079",35.1,32.8080596923828
"16081",23.4,25.0029754638672
"16083",25.7,27.3344917297363
"16085",35.4,31.6603488922119
"16087",31.4,32.5633087158203
"17001",31.9,28.8861179351807
"17003",38.2,36.5376243591309
"17005",30,28.6495628356934
"17007",29.7,27.0070819854736
"17009",27.4,24.1490573883057
"17011",32.9,30.6913242340088
"17013",31.8,30.1813087463379
"17015",31.6,32.8395538330078
"17017",30.7,29.2134838104248
"17019",22.6,22.2711372375488
"17021",30,28.5503444671631
"17023",30.9,28.6576194763184
"17025",34.8,32.1003570556641
"17027",29.7,28.6342067718506
"17029",29.4,27.0699672698975
"17031",23,19.1846313476562
"17033",30.4,29.0026321411133
"17035",33.3,29.7802753448486
"17037",26,23.5754947662354
"17039",32.7,29.197904586792
"17041",31.9,27.7551364898682
"17043",23.6,20.6631546020508
"17045",34,31.7810668945312
"17047",36,33.5184783935547
"17049",30.1,27.6644287109375
"17051",30.9,29.6149463653564
"17053",30.3,28.2765655517578
"17055",35.5,34.0802192687988
"17057",32.5,29.2194938659668
"17059",36,36.3543510437012
"17061",36.2,30.659366607666
"17063",25.4,24.0977439880371
