"county_fips","per_diabetes","pred_outcome"
"17197",10.7,10.1081666666667
"17199",12.4,11.0952291666667
"17201",13.9,12.6945416666667
"17203",10.6,9.35810416666665
"18001",14.1,12.9119791666667
"18003",12.9,11.058
"18005",12.4,9.69047916666666
"18007",14.2,11.744625
"18009",16.4,14.4103541666667
"18011",10.5,8.36472916666666
"18013",14.7,11.8459791666667
"18015",13.9,12.26475
"18017",15.3,12.504125
"18019",12.5,10.93125
"18021",14.2,12.2595416666667
"18023",13.4,11.9776041666667
"18025",17.8,15.5884166666667
"18027",13.8,12.6448541666667
"18029",12.4,10.4049791666667
"18031",12.4,10.8941458333333
"18033",12.8,11.3873958333333
"18035",13.5,12.5247291666667
"18037",13.2,10.3728958333333
"18039",13.6,12.15725
"18041",15.4,13.1331875
"18043",12.5,10.4406458333333
"18045",14.1,12.6022291666667
"18047",13.7,11.2935208333333
"18049",14.6,12.60875
"18051",13,11.3125416666667
"18053",15.2,13.081625
"18055",14.7,12.470125
"18057",9.6,8.54393750000002
"18059",11.3,9.22387500000002
"18061",12.8,10.7748541666667
"18063",11.1,9.32735416666666
"18065",13.5,12.1067291666667
"18067",14.4,12.1170833333333
"18069",13.3,11.114625
"18071",13.6,11.2901041666667
"18073",12.7,11.3038541666667
"18075",15,12.9068541666667
"18077",13.5,12.2042291666666
"18079",14.3,12.515125
"18081",11.9,9.61600000000001
"18083",13.2,11.72725
"18085",13,10.7996875
"18087",12.4,12.2253958333333
"18089",15.1,12.764125
"18091",15,12.1350208333333
"18093",13.9,11.8516041666667
"18095",14,11.8219166666667
"18097",13,11.6324791666667
"18099",14,12.021875
"18101",14.6,13.7617083333334
"18103",14.6,12.6429791666667
"18105",9.9,8.15266666666668
"18107",13.5,11.7774583333333
"18109",13.4,10.9590625
"18111",14.4,12.4682291666667
"18113",13.2,11.3682708333333
"18115",14.3,11.8308333333333
"18117",14.7,12.5993541666667
"18119",14.5,12.8328541666667
"18121",15.4,14.4065416666667
"18123",13.4,12.1316666666667
"18125",14.5,12.4682708333333
"18127",12.5,10.1611666666667
"18129",12.9,10.7524166666667
"18131",14.5,12.7225
"18133",12.4,10.769125
"18135",14.4,12.7616875
"18137",12.5,11.3473541666667
"18139",14.3,12.4184166666666
"18141",12.9,11.47775
"18143",14.1,13.1234791666667
"18145",13.9,11.8843125
"18147",13.4,10.8320208333334
"18149",15,13.5344791666667
"18151",13.5,11.1633958333333
"18153",14.1,12.1592708333333
"18155",14.9,13.0336666666667
"18157",10,8.98306250000002
"18159",13.5,11.48075
"18161",13,11.3501875
"18163",12.8,11.7933958333333
"18165",14.3,11.9527708333333
"18167",13.7,11.7740208333333
"18169",13.8,11.7399583333334
"18171",14.1,12.3443541666667
"18173",11.6,9.58762500000002
"18175",14.7,12.9873333333334
"18177",14.7,13.223625
"18179",12.7,11.4130625
"18181",14.6,11.6579583333333
"18183",12.6,11.43925
"19001",13.1,11.5703333333333
"19003",13.2,11.5913125
"19005",13.1,12.10475
"19007",15.4,13.6050416666667
"19009",13.6,12.2167916666667
"19011",11.1,10.4804375
"19013",11.6,10.9843541666667
"19015",11.2,10.011375
"19017",9.9,9.41754166666667
"19019",11.1,10.5027083333333
"19021",13,11.6379791666667
"19023",12.6,11.8455
"19025",12.3,11.5067916666667
"19027",12,10.632375
