"county_fips","per_diabet","pred_outcome"
"40003",13.5,13.1702416666667
"40005",14.6,15.26205
"40007",13.9,13.369325
"40009",13.3,13.691825
"40011",14.3,14.1979291666667
"40013",13.4,14.2672916666667
"40015",14.9,14.1595083333333
"40017",10.4,10.5353625
"40019",13.7,13.1373708333333
"40021",14.3,14.5862083333333
"40023",17.2,15.5701666666667
"40025",13.7,12.5042208333333
"40027",10.9,10.6124041666667
"40029",17.2,16.351975
"40031",12.8,12.1834416666667
"40033",15.4,14.1838875
"40035",15.9,15.43915
"40037",13.4,13.49065
"40039",11.8,11.6554583333333
"40041",16.7,15.7162791666667
"40043",13.5,13.2972833333334
"40045",14.1,13.2836541666667
"40047",12.6,12.1773791666667
"40049",14.1,13.647725
"40051",12,12.2881125
"40053",13.5,13.1640625
"40055",13,13.5239666666667
"40057",17,15.8953791666667
"40059",14,13.4980791666667
"40061",15.4,15.4577458333333
"40063",15.1,15.2926958333333
"40065",13.2,12.3690875
"40067",16.3,15.8251458333334
"40069",15.3,14.672375
"40071",14.1,13.9511708333333
"40073",11.9,12.3145958333333
"40075",16.6,15.1101958333334
"40077",17,15.9801916666667
"40079",15.1,15.5536666666667
"40081",14.1,14.0739666666666
"40083",12,12.0253958333333
"40085",14.4,14.1037583333334
"40087",11.3,11.1505708333333
"40089",15.5,15.9126666666667
"40091",17.7,16.8437041666666
"40093",13.3,13.1055291666667
"40095",15.7,14.5924958333334
"40097",14.6,14.6211833333333
"40099",14.3,13.0332791666667
"40101",15.2,14.4594166666667
"40103",13.3,12.9394833333333
"40105",15.2,14.7501875
"40107",17.3,15.6870416666667
"40109",12.6,12.2793375000001
"40111",15.4,14.40765
"40113",14.4,13.6127958333333
"40115",15.2,15.3649583333333
"40117",14.3,14.1110958333333
"40119",9.8,10.7848
"40121",14.3,14.2865458333333
"40123",12.3,12.3255333333333
"40125",13,12.9236416666667
"40127",17.7,16.6063416666666
"40129",14.6,13.35255
"40131",12.4,12.6614875
"40133",16.1,15.83735
"40135",16.6,15.3055583333333
"40137",14.2,14.3365416666667
"40139",13.7,13.7761708333333
"40141",16.2,15.0394791666667
"40143",11.7,11.75635
"40145",11.9,12.6852458333333
"40147",13.2,12.8423916666667
"40149",13.4,13.095675
"40151",11.1,12.3520708333333
"40153",12.1,12.2057333333333
"41001",13.6,11.9011208333333
"41003",9.3,8.70020000000001
"41005",10.5,9.36549166666667
"41007",12.6,11.2401083333333
"41009",12.1,11.35255
"41011",14.2,13.1445458333333
"41013",12.5,12.443525
"41015",15.7,13.6271208333333
"41017",10.2,9.34539583333333
"41019",14.3,13.0383333333333
"41021",14.8,13.0535375
"41023",14.6,13.4466708333333
"41025",15,13.6136
"41027",11.3,9.75935416666666
"41029",12.7,10.5496041666667
"41031",13.4,11.7323
"41033",14.8,13.0058625
"41035",14.1,12.8647666666667
"41037",14.7,13.3331541666667
"41039",10.8,9.71249583333333
"41041",14.9,12.3339583333333
"41043",12,11.3290208333333
"41045",13.9,12.4652875
"41047",12.5,10.62225
"41049",14.5,12.6071208333333
"41051",9.5,8.3567875
"41053",10.9,9.77153749999998
"41055",14.2,13.1713916666667
"41057",13.5,12.5456333333333
"41059",12.5,11.2770583333333
"41061",12.2,11.0714583333333
"41063",12.6,11.3256166666667
"41065",13.3,11.6942416666667
"41067",9.9,8.26532500000001
"41069",16.5,13.1551291666667
"41071",11.2,10.0265791666667
"42001",NA,11.7559041666667
"42003",NA,10.5264708333333
"42005",NA,12.4170625
"42007",NA,11.0503416666667
"42009",NA,13.3237458333333
"42011",NA,11.523525
"42013",NA,11.4302
"42015",NA,12.3594791666667
"42017",NA,9.52382500000001
"42019",NA,10.1221916666667
"42021",NA,12.5081833333333
"42023",NA,13.9398958333334
"42025",NA,11.9309583333333
"42027",NA,9.76517500000003
"42029",NA,8.97994583333333
"42031",NA,11.8250875
"42033",NA,11.948475
"42035",NA,11.692975
"42037",NA,11.1887
"42039",NA,12.0061291666666
"42041",NA,10.6694083333334
"42043",NA,11.1312083333333
"42045",NA,10.4936958333333
"42047",NA,12.2811958333333
"42049",NA,11.6563375
"42051",NA,12.712825
"42053",NA,13.3017166666667
"42055",NA,11.0703083333333
"42057",NA,12.9104958333333
"42059",NA,12.4978666666666
"42061",NA,11.8247958333333
"42063",NA,11.3844958333333
"42065",NA,12.0234416666666
"42067",NA,11.4596
"42069",NA,11.3761166666667
"42071",NA,10.4830958333333
"42073",NA,12.295525
"42075",NA,11.1169166666667
"42077",NA,11.44235
"42079",NA,11.7703083333333
"42081",NA,11.264025
"42083",NA,11.7221333333333
"42085",NA,12.4925791666667
"42087",NA,12.3419208333333
"42089",NA,11.5608291666667
"42091",NA,9.258
"42093",NA,10.6174958333333
"42095",NA,10.9118666666667
"42097",NA,11.8755041666667
"42099",NA,11.3374333333333
"42101",NA,12.64865
"42103",NA,11.8632625
"42105",NA,12.7009625
